x-axis,MATH
Hertz,dBV
+7.48000E+03,-85.32959E+00
+7.50000E+03,-84.33350E+00
+7.52000E+03,-84.08691E+00
+7.54000E+03,-82.47681E+00
+7.56000E+03,-82.25952E+00
+7.58000E+03,-83.42773E+00
+7.60000E+03,-85.70435E+00
+7.62000E+03,-92.91016E+00
+7.64000E+03,-103.55835E+00
+7.66000E+03,-101.99463E+00
+7.68000E+03,-89.13696E+00
+7.70000E+03,-82.81738E+00
+7.72000E+03,-85.20630E+00
+7.74000E+03,-81.34277E+00
+7.76000E+03,-71.09741E+00
+7.78000E+03,-66.65527E+00
+7.80000E+03,-64.62036E+00
+7.82000E+03,-64.63257E+00
+7.84000E+03,-66.95557E+00
+7.86000E+03,-71.96411E+00
+7.88000E+03,-83.28491E+00
+7.90000E+03,-96.60034E+00
+7.92000E+03,-101.49170E+00
+7.94000E+03,-98.78540E+00
+7.96000E+03,-93.80859E+00
+7.98000E+03,-89.98291E+00
+8.00000E+03,-89.25171E+00
+8.02000E+03,-90.66284E+00
+8.04000E+03,-90.86914E+00
+8.06000E+03,-92.60742E+00
+8.08000E+03,-100.22217E+00
+8.10000E+03,-103.78784E+00
+8.12000E+03,-96.99341E+00
+8.14000E+03,-90.82520E+00
+8.16000E+03,-89.29932E+00
+8.18000E+03,-90.34302E+00
+8.20000E+03,-91.84570E+00
+8.22000E+03,-95.49805E+00
+8.24000E+03,-97.38647E+00
+8.26000E+03,-92.77588E+00
+8.28000E+03,-85.74707E+00
+8.30000E+03,-83.42407E+00
+8.32000E+03,-87.04712E+00
+8.34000E+03,-91.15723E+00
+8.36000E+03,-92.13013E+00
+8.38000E+03,-90.09033E+00
+8.40000E+03,-88.59131E+00
+8.42000E+03,-88.63281E+00
+8.44000E+03,-88.92578E+00
+8.46000E+03,-87.99438E+00
+8.48000E+03,-86.15967E+00
+8.50000E+03,-87.16797E+00
+8.52000E+03,-90.07324E+00
+8.54000E+03,-88.77441E+00
+8.56000E+03,-85.95947E+00
+8.58000E+03,-86.85425E+00
+8.60000E+03,-87.66724E+00
+8.62000E+03,-87.97729E+00
+8.64000E+03,-90.83740E+00
+8.66000E+03,-90.40649E+00
+8.68000E+03,-83.24341E+00
+8.70000E+03,-76.89697E+00
+8.72000E+03,-71.56006E+00
+8.74000E+03,-66.87622E+00
+8.76000E+03,-63.94531E+00
+8.78000E+03,-63.02490E+00
+8.80000E+03,-63.26538E+00
+8.82000E+03,-65.42358E+00
+8.84000E+03,-70.30029E+00
+8.86000E+03,-79.35791E+00
+8.88000E+03,-85.57007E+00
+8.90000E+03,-85.63599E+00
+8.92000E+03,-87.04468E+00
+8.94000E+03,-91.11328E+00
+8.96000E+03,-96.81152E+00
+8.98000E+03,-97.55737E+00
+9.00000E+03,-93.10913E+00
+9.02000E+03,-89.93774E+00
+9.04000E+03,-88.69019E+00
+9.06000E+03,-89.58984E+00
+9.08000E+03,-91.20850E+00
+9.10000E+03,-88.61816E+00
+9.12000E+03,-88.01392E+00
+9.14000E+03,-91.72729E+00
+9.16000E+03,-90.79712E+00
+9.18000E+03,-88.83545E+00
+9.20000E+03,-85.55664E+00
+9.22000E+03,-85.09644E+00
+9.24000E+03,-90.02563E+00
+9.26000E+03,-92.65137E+00
+9.28000E+03,-91.30615E+00
+9.30000E+03,-88.73535E+00
+9.32000E+03,-88.97461E+00
+9.34000E+03,-88.28979E+00
+9.36000E+03,-84.61182E+00
+9.38000E+03,-82.52808E+00
+9.40000E+03,-82.19482E+00
+9.42000E+03,-85.62744E+00
+9.44000E+03,-88.74146E+00
+9.46000E+03,-88.35327E+00
+9.48000E+03,-88.50952E+00
+9.50000E+03,-89.60449E+00
+9.52000E+03,-91.61499E+00
+9.54000E+03,-96.59912E+00
+9.56000E+03,-96.43188E+00
+9.58000E+03,-90.48950E+00
+9.60000E+03,-88.93921E+00
+9.62000E+03,-88.47290E+00
+9.64000E+03,-87.92847E+00
+9.66000E+03,-88.93555E+00
+9.68000E+03,-93.04810E+00
+9.70000E+03,-94.31274E+00
+9.72000E+03,-90.53345E+00
+9.74000E+03,-88.18115E+00
+9.76000E+03,-87.65259E+00
+9.78000E+03,-88.92090E+00
+9.80000E+03,-93.04443E+00
+9.82000E+03,-95.43091E+00
+9.84000E+03,-93.06396E+00
+9.86000E+03,-89.33472E+00
+9.88000E+03,-89.06860E+00
+9.90000E+03,-91.46729E+00
+9.92000E+03,-91.23169E+00
+9.94000E+03,-89.84619E+00
+9.96000E+03,-90.90332E+00
+9.98000E+03,-92.73438E+00
+10.00000E+03,-92.09839E+00
+10.02000E+03,-88.62915E+00
+10.04000E+03,-87.02637E+00
+10.06000E+03,-87.27905E+00
+10.08000E+03,-85.56519E+00
+10.10000E+03,-87.27905E+00
+10.12000E+03,-91.43555E+00
+10.14000E+03,-92.32056E+00
+10.16000E+03,-90.97290E+00
+10.18000E+03,-88.56934E+00
+10.20000E+03,-88.64502E+00
+10.22000E+03,-90.16846E+00
+10.24000E+03,-90.38696E+00
+10.26000E+03,-88.45093E+00
+10.28000E+03,-86.48926E+00
+10.30000E+03,-86.36963E+00
+10.32000E+03,-83.76465E+00
+10.34000E+03,-81.24390E+00
+10.36000E+03,-81.05713E+00
+10.38000E+03,-82.51221E+00
+10.40000E+03,-88.20190E+00
+10.42000E+03,-93.59619E+00
+10.44000E+03,-93.60596E+00
+10.46000E+03,-89.55688E+00
+10.48000E+03,-87.86377E+00
+10.50000E+03,-87.45972E+00
+10.52000E+03,-86.63086E+00
+10.54000E+03,-88.53638E+00
+10.56000E+03,-86.88232E+00
+10.58000E+03,-83.02979E+00
+10.60000E+03,-84.84009E+00
+10.62000E+03,-87.33154E+00
+10.64000E+03,-86.35376E+00
+10.66000E+03,-79.35059E+00
+10.68000E+03,-71.20728E+00
+10.70000E+03,-66.41357E+00
+10.72000E+03,-63.60107E+00
+10.74000E+03,-63.06885E+00
+10.76000E+03,-64.56787E+00
+10.78000E+03,-68.62915E+00
+10.80000E+03,-76.09253E+00
+10.82000E+03,-82.50366E+00
+10.84000E+03,-83.88184E+00
+10.86000E+03,-85.29907E+00
+10.88000E+03,-90.83130E+00
+10.90000E+03,-91.09741E+00
+10.92000E+03,-86.15112E+00
+10.94000E+03,-91.05591E+00
+10.96000E+03,-99.92554E+00
+10.98000E+03,-101.18530E+00
+11.00000E+03,-97.20947E+00
+11.02000E+03,-91.76758E+00
+11.04000E+03,-87.67700E+00
+11.06000E+03,-86.46118E+00
+11.08000E+03,-85.82275E+00
+11.10000E+03,-86.23901E+00
+11.12000E+03,-86.97754E+00
+11.14000E+03,-93.78174E+00
+11.16000E+03,-104.58008E+00
+11.18000E+03,-104.15039E+00
+11.20000E+03,-94.72168E+00
+11.22000E+03,-91.01196E+00
+11.24000E+03,-93.79639E+00
+11.26000E+03,-98.24097E+00
+11.28000E+03,-99.97314E+00
+11.30000E+03,-96.98608E+00
+11.32000E+03,-95.74585E+00
+11.34000E+03,-91.10352E+00
+11.36000E+03,-86.82007E+00
+11.38000E+03,-90.15015E+00
+11.40000E+03,-91.37451E+00
+11.42000E+03,-87.15210E+00
+11.44000E+03,-84.65576E+00
+11.46000E+03,-82.86499E+00
+11.48000E+03,-81.43433E+00
+11.50000E+03,-83.41797E+00
+11.52000E+03,-88.33740E+00
+11.54000E+03,-93.89893E+00
+11.56000E+03,-94.20288E+00
+11.58000E+03,-91.17798E+00
+11.60000E+03,-96.56006E+00
+11.62000E+03,-99.07227E+00
+11.64000E+03,-87.71606E+00
+11.66000E+03,-78.10669E+00
+11.68000E+03,-72.53174E+00
+11.70000E+03,-70.01831E+00
+11.72000E+03,-70.20386E+00
+11.74000E+03,-72.25830E+00
+11.76000E+03,-77.79907E+00
+11.78000E+03,-84.66431E+00
+11.80000E+03,-86.83838E+00
+11.82000E+03,-88.25195E+00
+11.84000E+03,-92.55981E+00
+11.86000E+03,-92.01782E+00
+11.88000E+03,-87.79785E+00
+11.90000E+03,-85.79346E+00
+11.92000E+03,-86.87256E+00
+11.94000E+03,-88.20068E+00
+11.96000E+03,-87.97241E+00
+11.98000E+03,-87.02393E+00
+12.00000E+03,-88.54004E+00
+12.02000E+03,-90.81299E+00
+12.04000E+03,-89.77051E+00
