x-axis,MATH
+40.4000E+03,-77.30377E+00
+40.6000E+03,-88.26996E+00
+40.8000E+03,-96.30524E+00
+41.0000E+03,-95.27008E+00
+41.2000E+03,-91.37665E+00
+41.4000E+03,-91.26373E+00
+41.6000E+03,-90.80841E+00
+41.8000E+03,-93.05298E+00
+42.0000E+03,-94.81812E+00
+42.2000E+03,-87.39441E+00
+42.4000E+03,-88.77197E+00
+42.6000E+03,-94.00177E+00
+42.8000E+03,-102.20856E+00
+43.0000E+03,-105.16479E+00
+43.2000E+03,-97.50122E+00
+43.4000E+03,-94.27124E+00
+43.6000E+03,-93.67523E+00
+43.8000E+03,-95.01312E+00
+44.0000E+03,-96.91437E+00
+44.2000E+03,-96.32721E+00
+44.4000E+03,-92.18353E+00
+44.6000E+03,-90.96252E+00
+44.8000E+03,-94.65668E+00
+45.0000E+03,-96.26312E+00
+45.2000E+03,-94.51019E+00
+45.4000E+03,-93.08075E+00
+45.6000E+03,-91.16089E+00
+45.8000E+03,-93.90991E+00
+46.0000E+03,-95.36102E+00
+46.2000E+03,-96.14075E+00
+46.4000E+03,-96.76880E+00
+46.6000E+03,-98.40057E+00
+46.8000E+03,-104.45282E+00
+47.0000E+03,-101.15356E+00
+47.2000E+03,-95.90424E+00
+47.4000E+03,-92.71973E+00
+47.6000E+03,-90.29480E+00
+47.8000E+03,-90.45044E+00
+48.0000E+03,-88.69049E+00
+48.2000E+03,-87.39014E+00
+48.4000E+03,-87.06390E+00
+48.6000E+03,-81.30157E+00
+48.8000E+03,-67.39960E+00
+49.0000E+03,-58.33374E+00
+49.2000E+03,-52.98492E+00
+49.4000E+03,-50.30060E+00
+49.6000E+03,-49.60632E+00
+49.8000E+03,-50.99091E+00
+50.0000E+03,-54.92310E+00
+50.2000E+03,-62.26990E+00
+50.4000E+03,-72.42188E+00
+50.6000E+03,-80.41687E+00
+50.8000E+03,-85.08453E+00
+51.0000E+03,-89.33746E+00
+51.2000E+03,-91.11084E+00
+51.4000E+03,-91.88354E+00
+51.6000E+03,-91.98151E+00
+51.8000E+03,-90.26947E+00
+52.0000E+03,-88.04596E+00
+52.2000E+03,-88.54523E+00
+52.4000E+03,-90.53955E+00
+52.6000E+03,-95.57739E+00
+52.8000E+03,-97.74658E+00
+53.0000E+03,-96.35559E+00
+53.2000E+03,-96.98303E+00
+53.4000E+03,-96.33026E+00
+53.6000E+03,-92.73834E+00
+53.8000E+03,-92.91443E+00
+54.0000E+03,-93.95966E+00
+54.2000E+03,-97.80823E+00
+54.4000E+03,-104.29291E+00
+54.6000E+03,-95.65491E+00
+54.8000E+03,-89.23187E+00
+55.0000E+03,-87.83600E+00
+55.2000E+03,-89.66064E+00
+55.4000E+03,-91.73157E+00
+55.6000E+03,-92.88788E+00
+55.8000E+03,-94.01489E+00
+56.0000E+03,-92.68097E+00
+56.2000E+03,-90.14954E+00
+56.4000E+03,-90.76965E+00
+56.6000E+03,-94.74915E+00
+56.8000E+03,-94.95819E+00
+57.0000E+03,-90.93414E+00
+57.2000E+03,-85.48889E+00
+57.4000E+03,-83.31024E+00
+57.6000E+03,-86.53503E+00
+57.8000E+03,-90.06989E+00
+58.0000E+03,-90.41473E+00
+58.2000E+03,-89.73175E+00
+58.4000E+03,-89.43939E+00
+58.6000E+03,-86.07697E+00
+58.8000E+03,-77.87567E+00
+59.0000E+03,-72.50854E+00
+59.2000E+03,-68.60901E+00
+59.4000E+03,-66.64368E+00
+59.6000E+03,-66.82465E+00
+59.8000E+03,-69.18579E+00
+60.0000E+03,-73.77869E+00
+60.2000E+03,-80.44830E+00
+60.4000E+03,-88.04932E+00
+60.6000E+03,-93.30719E+00
+60.8000E+03,-98.20496E+00
+61.0000E+03,-102.75696E+00
+61.2000E+03,-97.91107E+00
+61.4000E+03,-90.57098E+00
+61.6000E+03,-86.60461E+00
+61.8000E+03,-87.21130E+00
+62.0000E+03,-89.98688E+00
+62.2000E+03,-92.64618E+00
+62.4000E+03,-93.46771E+00
+62.6000E+03,-92.61108E+00
+62.8000E+03,-95.33905E+00
+63.0000E+03,-96.05499E+00
+63.2000E+03,-90.27435E+00
+63.4000E+03,-89.41803E+00
+63.6000E+03,-89.23706E+00
+63.8000E+03,-91.42273E+00
+64.0000E+03,-93.27484E+00
+64.2000E+03,-92.56622E+00
+64.4000E+03,-90.62225E+00
+64.6000E+03,-88.67188E+00
+64.8000E+03,-88.61694E+00
+65.0000E+03,-88.19977E+00
+65.2000E+03,-89.51233E+00
+65.4000E+03,-92.12891E+00
+65.6000E+03,-90.28809E+00
+65.8000E+03,-89.73175E+00
+66.0000E+03,-89.50806E+00
+66.2000E+03,-90.13123E+00
+66.4000E+03,-91.24481E+00
+66.6000E+03,-93.48724E+00
+66.8000E+03,-97.65869E+00
+67.0000E+03,-98.17749E+00
+67.2000E+03,-96.16699E+00
+67.4000E+03,-92.23175E+00
+67.6000E+03,-89.50745E+00
+67.8000E+03,-93.29742E+00
+68.0000E+03,-97.12494E+00
+68.2000E+03,-93.46008E+00
+68.4000E+03,-84.87762E+00
+68.6000E+03,-74.84039E+00
+68.8000E+03,-65.46631E+00
+69.0000E+03,-59.89258E+00
+69.2000E+03,-56.92535E+00
+69.4000E+03,-56.10229E+00
+69.6000E+03,-57.29889E+00
+69.8000E+03,-60.75806E+00
+70.0000E+03,-67.71332E+00
+70.2000E+03,-77.75330E+00
+70.4000E+03,-85.23407E+00
+70.6000E+03,-87.07214E+00
+70.8000E+03,-89.56177E+00
+71.0000E+03,-95.70099E+00
+71.2000E+03,-96.69617E+00
+71.4000E+03,-98.12256E+00
+71.6000E+03,-95.81848E+00
+71.8000E+03,-94.37134E+00
+72.0000E+03,-95.91522E+00
+72.2000E+03,-94.00665E+00
+72.4000E+03,-89.85779E+00
+72.6000E+03,-87.50946E+00
+72.8000E+03,-88.38531E+00
+73.0000E+03,-91.00342E+00
+73.2000E+03,-91.88629E+00
+73.4000E+03,-91.94214E+00
+73.6000E+03,-94.16931E+00
+73.8000E+03,-94.46564E+00
+74.0000E+03,-94.05304E+00
+74.2000E+03,-91.73523E+00
+74.4000E+03,-87.80334E+00
+74.6000E+03,-88.48267E+00
+74.8000E+03,-89.47632E+00
+75.0000E+03,-95.37750E+00
+75.2000E+03,-97.47498E+00
+75.4000E+03,-92.31018E+00
+75.6000E+03,-94.16351E+00
+75.8000E+03,-96.51825E+00
+76.0000E+03,-95.91797E+00
+76.2000E+03,-93.48663E+00
+76.4000E+03,-92.92603E+00
+76.6000E+03,-95.47241E+00
+76.8000E+03,-96.82739E+00
+77.0000E+03,-95.42480E+00
+77.2000E+03,-92.67059E+00
+77.4000E+03,-92.68768E+00
+77.6000E+03,-93.24524E+00
+77.8000E+03,-90.67841E+00
+78.0000E+03,-94.87152E+00
+78.2000E+03,-98.16772E+00
+78.4000E+03,-90.73242E+00
+78.6000E+03,-76.95435E+00
+78.8000E+03,-69.38354E+00
+79.0000E+03,-65.55267E+00
+79.2000E+03,-63.70026E+00
+79.4000E+03,-63.80096E+00
+79.6000E+03,-65.89600E+00
+79.8000E+03,-70.63812E+00
+80.0000E+03,-82.23602E+00
+80.2000E+03,-94.80347E+00
+80.4000E+03,-91.77002E+00
+80.6000E+03,-87.54883E+00
+80.8000E+03,-90.68024E+00
+81.0000E+03,-94.48029E+00
+81.2000E+03,-93.51135E+00
+81.4000E+03,-92.74139E+00
+81.6000E+03,-91.02478E+00
+81.8000E+03,-90.38666E+00
+82.0000E+03,-91.44653E+00
+82.2000E+03,-91.26648E+00
+82.4000E+03,-89.32709E+00
+82.6000E+03,-88.56659E+00
+82.8000E+03,-90.51056E+00
+83.0000E+03,-91.45844E+00
+83.2000E+03,-88.68927E+00
+83.4000E+03,-87.28058E+00
+83.6000E+03,-88.07343E+00
+83.8000E+03,-88.19763E+00
+84.0000E+03,-86.67389E+00
+84.2000E+03,-85.13306E+00
+84.4000E+03,-88.31055E+00
+84.6000E+03,-93.66852E+00
+84.8000E+03,-93.15460E+00
+85.0000E+03,-95.21759E+00
+85.2000E+03,-100.39581E+00
+85.4000E+03,-97.67395E+00
+85.6000E+03,-87.20123E+00
+85.8000E+03,-87.99561E+00
+86.0000E+03,-89.74365E+00
+86.2000E+03,-90.57129E+00
+86.4000E+03,-92.37732E+00
+86.6000E+03,-100.19318E+00
+86.8000E+03,-108.11340E+00
+87.0000E+03,-102.51862E+00
+87.2000E+03,-96.87744E+00
+87.4000E+03,-93.06915E+00
+87.6000E+03,-91.44714E+00
+87.8000E+03,-92.02911E+00
+88.0000E+03,-89.53491E+00
+88.2000E+03,-90.35431E+00
+88.4000E+03,-84.86023E+00
+88.6000E+03,-74.77478E+00
+88.8000E+03,-69.38385E+00
+89.0000E+03,-66.80603E+00
+89.2000E+03,-65.83832E+00
+89.4000E+03,-66.74347E+00
+89.6000E+03,-69.36310E+00
+89.8000E+03,-74.23187E+00
+90.0000E+03,-82.36908E+00
+90.2000E+03,-90.05035E+00
+90.4000E+03,-93.16986E+00
+90.6000E+03,-95.20508E+00
+90.8000E+03,-92.91199E+00
+91.0000E+03,-89.13757E+00
+91.2000E+03,-93.10516E+00
+91.4000E+03,-95.47821E+00
+91.6000E+03,-98.97827E+00
+91.8000E+03,-96.55640E+00
+92.0000E+03,-90.78125E+00
+92.2000E+03,-90.31433E+00
+92.4000E+03,-88.64288E+00
+92.6000E+03,-86.54419E+00
+92.8000E+03,-85.38849E+00
+93.0000E+03,-86.02661E+00
+93.2000E+03,-89.88434E+00
+93.4000E+03,-94.17206E+00
+93.6000E+03,-95.23651E+00
+93.8000E+03,-98.99414E+00
+94.0000E+03,-96.49506E+00
+94.2000E+03,-89.81384E+00
+94.4000E+03,-88.37921E+00
+94.6000E+03,-88.83514E+00
+94.8000E+03,-91.94000E+00
+95.0000E+03,-94.10492E+00
+95.2000E+03,-94.79736E+00
+95.4000E+03,-95.16479E+00
+95.6000E+03,-94.79584E+00
+95.8000E+03,-92.52472E+00
+96.0000E+03,-89.88342E+00
+96.2000E+03,-88.61176E+00
+96.4000E+03,-89.92889E+00
+96.6000E+03,-91.63300E+00
+96.8000E+03,-91.18683E+00
+97.0000E+03,-91.58142E+00
+97.2000E+03,-90.73761E+00
+97.4000E+03,-89.41498E+00
+97.6000E+03,-90.71472E+00
+97.8000E+03,-93.67279E+00
+98.0000E+03,-93.46191E+00
+98.2000E+03,-93.04321E+00
+98.4000E+03,-90.02655E+00
+98.6000E+03,-88.24066E+00
+98.8000E+03,-89.17389E+00
+99.0000E+03,-87.55066E+00
+99.2000E+03,-87.80212E+00
+99.4000E+03,-89.91119E+00
+99.6000E+03,-95.21790E+00
+99.8000E+03,-96.55426E+00
+100.0000E+03,-90.42847E+00
+100.2000E+03,-90.04547E+00
+100.4000E+03,-90.86395E+00
+100.6000E+03,-92.72217E+00
+100.8000E+03,-94.30542E+00
+101.0000E+03,-95.07629E+00
+101.2000E+03,-95.37445E+00
+101.4000E+03,-94.19861E+00
+101.6000E+03,-94.42596E+00
+101.8000E+03,-95.60089E+00
+102.0000E+03,-93.82568E+00
+102.2000E+03,-90.38055E+00
+102.4000E+03,-92.21832E+00
+102.6000E+03,-93.74420E+00
+102.8000E+03,-96.62659E+00
+103.0000E+03,-99.24957E+00
+103.2000E+03,-97.36969E+00
+103.4000E+03,-92.76184E+00
+103.6000E+03,-93.96606E+00
+103.8000E+03,-96.95892E+00
+104.0000E+03,-98.38989E+00
+104.2000E+03,-97.35809E+00
+104.4000E+03,-95.02686E+00
+104.6000E+03,-93.75244E+00
+104.8000E+03,-94.71069E+00
+105.0000E+03,-94.04633E+00
+105.2000E+03,-93.35114E+00
+105.4000E+03,-96.78589E+00
+105.6000E+03,-99.82452E+00
+105.8000E+03,-94.82727E+00
+106.0000E+03,-93.31848E+00
+106.2000E+03,-94.94873E+00
+106.4000E+03,-95.30975E+00
+106.6000E+03,-94.74640E+00
+106.8000E+03,-95.49194E+00
+107.0000E+03,-91.07727E+00
+107.2000E+03,-89.25262E+00
+107.4000E+03,-89.73724E+00
+107.6000E+03,-88.78510E+00
+107.8000E+03,-89.22577E+00
+108.0000E+03,-91.50787E+00
+108.2000E+03,-81.51978E+00
+108.4000E+03,-70.85144E+00
+108.6000E+03,-64.61914E+00
+108.8000E+03,-61.51459E+00
+109.0000E+03,-60.31464E+00
+109.2000E+03,-61.11847E+00
+109.4000E+03,-63.94409E+00
+109.6000E+03,-69.05548E+00
+109.8000E+03,-76.71967E+00
+110.0000E+03,-85.43762E+00
+110.2000E+03,-92.80975E+00
+110.4000E+03,-98.33252E+00
+110.6000E+03,-98.78296E+00
+110.8000E+03,-92.91290E+00
+111.0000E+03,-88.55682E+00
+111.2000E+03,-91.10596E+00
+111.4000E+03,-90.12695E+00
+111.6000E+03,-91.04736E+00
+111.8000E+03,-90.65948E+00
+112.0000E+03,-92.01477E+00
+112.2000E+03,-94.03778E+00
+112.4000E+03,-89.53552E+00
+112.6000E+03,-90.01709E+00
+112.8000E+03,-91.47644E+00
+113.0000E+03,-95.29907E+00
+113.2000E+03,-99.46686E+00
+113.4000E+03,-96.22375E+00
+113.6000E+03,-89.02802E+00
+113.8000E+03,-87.54791E+00
+114.0000E+03,-89.66797E+00
+114.2000E+03,-90.28656E+00
+114.4000E+03,-90.53864E+00
+114.6000E+03,-95.62256E+00
+114.8000E+03,-99.18365E+00
+115.0000E+03,-101.76422E+00
+115.2000E+03,-100.05585E+00
+115.4000E+03,-96.11359E+00
+115.6000E+03,-92.79297E+00
+115.8000E+03,-88.03955E+00
+116.0000E+03,-88.79150E+00
+116.2000E+03,-90.56000E+00
+116.4000E+03,-94.89197E+00
+116.6000E+03,-101.32874E+00
+116.8000E+03,-101.45905E+00
+117.0000E+03,-97.41821E+00
+117.2000E+03,-96.51642E+00
+117.4000E+03,-98.08197E+00
+117.6000E+03,-94.87091E+00
+117.8000E+03,-87.89825E+00
+118.0000E+03,-85.88623E+00
+118.2000E+03,-77.93640E+00
+118.4000E+03,-70.87311E+00
+118.6000E+03,-66.58508E+00
+118.8000E+03,-64.43085E+00
+119.0000E+03,-64.55475E+00
+119.2000E+03,-66.44806E+00
+119.4000E+03,-70.08759E+00
+119.6000E+03,-75.56519E+00
+119.8000E+03,-82.92938E+00
+120.0000E+03,-88.64136E+00
+120.2000E+03,-89.34357E+00
+120.4000E+03,-90.79224E+00
+120.6000E+03,-92.72736E+00
+120.8000E+03,-94.22424E+00
+121.0000E+03,-97.34100E+00
+121.2000E+03,-101.36688E+00
+121.4000E+03,-98.97400E+00
+121.6000E+03,-95.58868E+00
+121.8000E+03,-94.11835E+00
+122.0000E+03,-91.71539E+00
+122.2000E+03,-89.45618E+00
+122.4000E+03,-93.62091E+00
+122.6000E+03,-96.05896E+00
+122.8000E+03,-95.00244E+00
+123.0000E+03,-91.23535E+00
+123.2000E+03,-89.59320E+00
+123.4000E+03,-92.19513E+00
+123.6000E+03,-94.98962E+00
+123.8000E+03,-98.30841E+00
+124.0000E+03,-96.68030E+00
+124.2000E+03,-101.36871E+00
+124.4000E+03,-106.09833E+00
+124.6000E+03,-93.29865E+00
+124.8000E+03,-92.16461E+00
+125.0000E+03,-94.30176E+00
+125.2000E+03,-96.93237E+00
+125.4000E+03,-94.97070E+00
+125.6000E+03,-88.50037E+00
+125.8000E+03,-88.15735E+00
+126.0000E+03,-90.70129E+00
+126.2000E+03,-90.84839E+00
+126.4000E+03,-89.00940E+00
+126.6000E+03,-90.24414E+00
+126.8000E+03,-93.08838E+00
+127.0000E+03,-90.15900E+00
+127.2000E+03,-88.79852E+00
+127.4000E+03,-88.65814E+00
+127.6000E+03,-88.33069E+00
+127.8000E+03,-88.88580E+00
+128.0000E+03,-88.94623E+00
+128.2000E+03,-82.78778E+00
+128.4000E+03,-76.47278E+00
+128.6000E+03,-72.53967E+00
+128.8000E+03,-71.17188E+00
+129.0000E+03,-71.98212E+00
+129.2000E+03,-75.16571E+00
+129.4000E+03,-81.81061E+00
+129.6000E+03,-91.28662E+00
+129.8000E+03,-93.10486E+00
+130.0000E+03,-87.34222E+00
+130.2000E+03,-90.29419E+00
+130.4000E+03,-92.44934E+00
+130.6000E+03,-91.70349E+00
+130.8000E+03,-89.76746E+00
+131.0000E+03,-90.26581E+00
+131.2000E+03,-91.77094E+00
+131.4000E+03,-90.11414E+00
+131.6000E+03,-90.88074E+00
+131.8000E+03,-91.47583E+00
+132.0000E+03,-90.43030E+00
+132.2000E+03,-89.44702E+00
+132.4000E+03,-89.89532E+00
+132.6000E+03,-89.99084E+00
+132.8000E+03,-91.67267E+00
+133.0000E+03,-92.57904E+00
+133.2000E+03,-91.64032E+00
+133.4000E+03,-93.99902E+00
+133.6000E+03,-99.37775E+00
+133.8000E+03,-97.57782E+00
+134.0000E+03,-96.64063E+00
+134.2000E+03,-94.91028E+00
+134.4000E+03,-91.74622E+00
+134.6000E+03,-93.04657E+00
+134.8000E+03,-96.72485E+00
+135.0000E+03,-99.47754E+00
+135.2000E+03,-98.88031E+00
+135.4000E+03,-96.82526E+00
+135.6000E+03,-95.59387E+00
+135.8000E+03,-95.90485E+00
+136.0000E+03,-98.86688E+00
+136.2000E+03,-96.92719E+00
+136.4000E+03,-97.31659E+00
+136.6000E+03,-99.74243E+00
+136.8000E+03,-97.38434E+00
+137.0000E+03,-99.14398E+00
+137.2000E+03,-98.66913E+00
+137.4000E+03,-96.10077E+00
+137.6000E+03,-98.90228E+00
+137.8000E+03,-100.34912E+00
+138.0000E+03,-87.13745E+00
+138.2000E+03,-81.56189E+00
+138.4000E+03,-79.24805E+00
+138.6000E+03,-78.20404E+00
+138.8000E+03,-77.75970E+00
+139.0000E+03,-78.83301E+00
+139.2000E+03,-82.71332E+00
+139.4000E+03,-87.42371E+00
+139.6000E+03,-90.43640E+00
+139.8000E+03,-92.42554E+00
+140.0000E+03,-91.62445E+00
+140.2000E+03,-87.38495E+00
+140.4000E+03,-88.18878E+00
+140.6000E+03,-90.87708E+00
+140.8000E+03,-94.97986E+00
+141.0000E+03,-97.68036E+00
+141.2000E+03,-95.87128E+00
+141.4000E+03,-92.62299E+00
+141.6000E+03,-90.42725E+00
+141.8000E+03,-89.08447E+00
+142.0000E+03,-88.31177E+00
+142.2000E+03,-87.89795E+00
+142.4000E+03,-87.90131E+00
+142.6000E+03,-88.48724E+00
+142.8000E+03,-90.14435E+00
+143.0000E+03,-94.36768E+00
+143.2000E+03,-96.60400E+00
+143.4000E+03,-93.92181E+00
+143.6000E+03,-94.28070E+00
+143.8000E+03,-96.40198E+00
+144.0000E+03,-95.65948E+00
+144.2000E+03,-95.49042E+00
+144.4000E+03,-97.33856E+00
+144.6000E+03,-96.38123E+00
+144.8000E+03,-93.57971E+00
+145.0000E+03,-92.49359E+00
+145.2000E+03,-92.33429E+00
+145.4000E+03,-93.20251E+00
+145.6000E+03,-96.46545E+00
+145.8000E+03,-100.04333E+00
+146.0000E+03,-100.18158E+00
+146.2000E+03,-101.00769E+00
+146.4000E+03,-104.02008E+00
+146.6000E+03,-105.69092E+00
+146.8000E+03,-101.46393E+00
+147.0000E+03,-95.80902E+00
+147.2000E+03,-93.62335E+00
+147.4000E+03,-93.75000E+00
+147.6000E+03,-91.48407E+00
+147.8000E+03,-84.57184E+00
+148.0000E+03,-77.48505E+00
+148.2000E+03,-72.36511E+00
+148.4000E+03,-69.15497E+00
+148.6000E+03,-67.66144E+00
+148.8000E+03,-67.89093E+00
+149.0000E+03,-70.10529E+00
+149.2000E+03,-74.98779E+00
+149.4000E+03,-83.75458E+00
+149.6000E+03,-94.04724E+00
+149.8000E+03,-96.63177E+00
+150.0000E+03,-91.43433E+00
+150.2000E+03,-89.01855E+00
+150.4000E+03,-87.91229E+00
+150.6000E+03,-90.81787E+00
+150.8000E+03,-93.51379E+00
+151.0000E+03,-95.94055E+00
+151.2000E+03,-96.67206E+00
+151.4000E+03,-92.22839E+00
+151.6000E+03,-92.05383E+00
+151.8000E+03,-94.07562E+00
+152.0000E+03,-95.41382E+00
+152.2000E+03,-95.31250E+00
+152.4000E+03,-93.78815E+00
+152.6000E+03,-90.78430E+00
+152.8000E+03,-91.30859E+00
+153.0000E+03,-93.64380E+00
+153.2000E+03,-93.82111E+00
+153.4000E+03,-93.33923E+00
+153.6000E+03,-94.76257E+00
+153.8000E+03,-92.23206E+00
+154.0000E+03,-94.31885E+00
+154.2000E+03,-96.96686E+00
+154.4000E+03,-96.12701E+00
+154.6000E+03,-92.93823E+00
+154.8000E+03,-90.13733E+00
+155.0000E+03,-92.16217E+00
+155.2000E+03,-97.46216E+00
+155.4000E+03,-101.45813E+00
+155.6000E+03,-101.26862E+00
+155.8000E+03,-99.73480E+00
+156.0000E+03,-99.32129E+00
+156.2000E+03,-98.86139E+00
+156.4000E+03,-94.87610E+00
+156.6000E+03,-90.16663E+00
+156.8000E+03,-89.74670E+00
+157.0000E+03,-90.26093E+00
+157.2000E+03,-91.07178E+00
+157.4000E+03,-91.76208E+00
+157.6000E+03,-91.59821E+00
+157.8000E+03,-93.22662E+00
+158.0000E+03,-94.61304E+00
