x-axis,MATH
+17.000E+03,-86.87347E+00
+17.100E+03,-91.64063E+00
+17.200E+03,-91.57318E+00
+17.300E+03,-82.99622E+00
+17.400E+03,-81.52344E+00
+17.500E+03,-81.54694E+00
+17.600E+03,-84.54865E+00
+17.700E+03,-86.75781E+00
+17.800E+03,-86.80298E+00
+17.900E+03,-92.48749E+00
+18.000E+03,-85.93750E+00
+18.100E+03,-85.91064E+00
+18.200E+03,-82.47162E+00
+18.300E+03,-78.86719E+00
+18.400E+03,-78.93921E+00
+18.500E+03,-88.08594E+00
+18.600E+03,-88.09143E+00
+18.700E+03,-88.76587E+00
+18.800E+03,-85.82031E+00
+18.900E+03,-85.81726E+00
+19.000E+03,-85.42603E+00
+19.100E+03,-84.92920E+00
+19.200E+03,-80.84564E+00
+19.300E+03,-74.14063E+00
+19.400E+03,-74.09943E+00
+19.500E+03,-68.86719E+00
+19.600E+03,-68.72192E+00
+19.700E+03,-50.20844E+00
+19.800E+03,-41.92169E+00
+19.900E+03,-37.92145E+00
+20.000E+03,-36.87500E+00
+20.100E+03,-36.88873E+00
+20.200E+03,-38.66974E+00
+20.300E+03,-43.43536E+00
+20.400E+03,-53.21533E+00
+20.500E+03,-69.64844E+00
+20.600E+03,-69.72504E+00
+20.700E+03,-79.45313E+00
+20.800E+03,-79.49066E+00
+20.900E+03,-84.25781E+00
+21.000E+03,-84.28131E+00
+21.100E+03,-87.26013E+00
+21.200E+03,-86.57990E+00
+21.300E+03,-88.80341E+00
+21.400E+03,-90.61279E+00
+21.500E+03,-88.99261E+00
+21.600E+03,-80.11719E+00
+21.700E+03,-80.21423E+00
+21.800E+03,-92.53906E+00
+21.900E+03,-92.51923E+00
+22.000E+03,-89.98138E+00
+22.100E+03,-87.59888E+00
+22.200E+03,-85.27344E+00
+22.300E+03,-85.28656E+00
+22.400E+03,-86.97174E+00
+22.500E+03,-89.34082E+00
+22.600E+03,-89.93439E+00
+22.700E+03,-86.56036E+00
+22.800E+03,-86.25153E+00
+22.900E+03,-81.48438E+00
+23.000E+03,-81.51825E+00
+23.100E+03,-85.84015E+00
+23.200E+03,-88.37830E+00
+23.300E+03,-90.78125E+00
+23.400E+03,-90.78125E+00
+23.500E+03,-90.79041E+00
+23.600E+03,-91.96533E+00
+23.700E+03,-93.44727E+00
+23.800E+03,-84.74304E+00
+23.900E+03,-81.87500E+00
+24.000E+03,-81.89880E+00
+24.100E+03,-84.92554E+00
+24.200E+03,-85.38025E+00
+24.300E+03,-84.05640E+00
+24.400E+03,-83.28125E+00
+24.500E+03,-83.29681E+00
+24.600E+03,-85.27344E+00
+24.700E+03,-85.32318E+00
+24.800E+03,-91.58997E+00
+24.900E+03,-85.14526E+00
+25.000E+03,-83.75000E+00
+25.100E+03,-83.78937E+00
+25.200E+03,-88.79089E+00
+25.300E+03,-88.99811E+00
+25.400E+03,-85.76477E+00
+25.500E+03,-83.67188E+00
+25.600E+03,-83.64929E+00
+25.700E+03,-80.78125E+00
+25.800E+03,-80.81146E+00
+25.900E+03,-84.71008E+00
+26.000E+03,-92.52228E+00
+26.100E+03,-90.35339E+00
+26.200E+03,-85.62500E+00
+26.300E+03,-85.65918E+00
+26.400E+03,-90.00000E+00
+26.500E+03,-89.96887E+00
+26.600E+03,-86.00403E+00
+26.700E+03,-84.53125E+00
+26.800E+03,-84.56390E+00
+26.900E+03,-88.71094E+00
+27.000E+03,-88.73383E+00
+27.100E+03,-91.60248E+00
+27.200E+03,-86.73645E+00
+27.300E+03,-84.01855E+00
+27.400E+03,-83.38867E+00
+27.500E+03,-82.14844E+00
+27.600E+03,-82.15668E+00
+27.700E+03,-83.25989E+00
+27.800E+03,-90.44678E+00
+27.900E+03,-87.65625E+00
+28.000E+03,-87.72675E+00
+28.100E+03,-96.64734E+00
+28.200E+03,-92.49390E+00
+28.300E+03,-86.75781E+00
+28.400E+03,-86.76086E+00
+28.500E+03,-87.16125E+00
+28.600E+03,-88.79028E+00
+28.700E+03,-88.95844E+00
+28.800E+03,-90.58319E+00
+28.900E+03,-85.27130E+00
+29.000E+03,-84.95575E+00
+29.100E+03,-79.33594E+00
+29.200E+03,-79.33746E+00
+29.300E+03,-79.49585E+00
+29.400E+03,-74.98383E+00
+29.500E+03,-72.84760E+00
+29.600E+03,-62.29614E+00
+29.700E+03,-46.26678E+00
+29.800E+03,-38.44604E+00
+29.900E+03,-34.56360E+00
+30.000E+03,-33.71094E+00
+30.100E+03,-33.72498E+00
+30.200E+03,-35.54688E+00
+30.300E+03,-40.58197E+00
+30.400E+03,-50.12726E+00
+30.500E+03,-66.28906E+00
+30.600E+03,-66.36780E+00
+30.700E+03,-76.36719E+00
+30.800E+03,-76.37512E+00
+30.900E+03,-77.38281E+00
+31.000E+03,-77.42432E+00
+31.100E+03,-82.71667E+00
+31.200E+03,-85.41260E+00
+31.300E+03,-83.23090E+00
+31.400E+03,-81.79688E+00
+31.500E+03,-81.83838E+00
+31.600E+03,-87.10968E+00
+31.700E+03,-87.16217E+00
+31.800E+03,-88.89313E+00
+31.900E+03,-87.22656E+00
+32.000E+03,-87.20184E+00
+32.100E+03,-84.04907E+00
+32.200E+03,-82.34375E+00
+32.300E+03,-82.39990E+00
+32.400E+03,-89.49860E+00
+32.500E+03,-85.35156E+00
+32.600E+03,-85.37079E+00
+32.700E+03,-87.81250E+00
+32.800E+03,-87.80365E+00
+32.900E+03,-86.67969E+00
+33.000E+03,-86.64581E+00
+33.100E+03,-82.34375E+00
+33.200E+03,-82.35199E+00
+33.300E+03,-83.40729E+00
+33.400E+03,-84.57031E+00
+33.500E+03,-89.57672E+00
+33.600E+03,-95.29266E+00
+33.700E+03,-87.81250E+00
+33.800E+03,-87.80457E+00
+33.900E+03,-86.80847E+00
+34.000E+03,-88.28125E+00
+34.100E+03,-88.29224E+00
+34.200E+03,-89.68750E+00
+34.300E+03,-89.68231E+00
+34.400E+03,-88.96851E+00
+34.500E+03,-81.99219E+00
+34.600E+03,-82.00470E+00
+34.700E+03,-83.59375E+00
+34.800E+03,-83.60382E+00
+34.900E+03,-84.88861E+00
+35.000E+03,-85.62347E+00
+35.100E+03,-85.41656E+00
+35.200E+03,-83.75000E+00
+35.300E+03,-83.79517E+00
+35.400E+03,-89.49707E+00
+35.500E+03,-85.15625E+00
+35.600E+03,-85.15442E+00
+35.700E+03,-84.92188E+00
+35.800E+03,-84.99023E+00
+35.900E+03,-93.63953E+00
+36.000E+03,-89.52423E+00
+36.100E+03,-88.63281E+00
+36.200E+03,-88.63800E+00
+36.300E+03,-89.27856E+00
+36.400E+03,-86.95313E+00
+36.500E+03,-86.93695E+00
+36.600E+03,-84.88281E+00
+36.700E+03,-84.89532E+00
+36.800E+03,-86.48438E+00
+36.900E+03,-86.59515E+00
+37.000E+03,-100.53894E+00
+37.100E+03,-84.64844E+00
+37.200E+03,-84.63867E+00
+37.300E+03,-83.39844E+00
+37.400E+03,-83.37738E+00
+37.500E+03,-80.70313E+00
+37.600E+03,-80.74158E+00
+37.700E+03,-85.62500E+00
+37.800E+03,-85.63171E+00
+37.900E+03,-86.48346E+00
+38.000E+03,-86.36444E+00
+38.100E+03,-86.01563E+00
+38.200E+03,-86.00586E+00
+38.300E+03,-84.80408E+00
+38.400E+03,-89.73358E+00
+38.500E+03,-95.52246E+00
+38.600E+03,-87.40570E+00
+38.700E+03,-80.39063E+00
+38.800E+03,-80.40497E+00
+38.900E+03,-82.24182E+00
+39.000E+03,-84.20593E+00
+39.100E+03,-87.53906E+00
+39.200E+03,-87.55066E+00
+39.300E+03,-88.99414E+00
+39.400E+03,-85.27344E+00
+39.500E+03,-85.35400E+00
+39.600E+03,-95.48035E+00
+39.700E+03,-81.97113E+00
+39.800E+03,-69.32068E+00
+39.900E+03,-62.39197E+00
+40.000E+03,-58.58917E+00
+40.100E+03,-58.00781E+00
+40.200E+03,-58.02673E+00
+40.300E+03,-60.46844E+00
+40.400E+03,-65.48645E+00
+40.500E+03,-77.73346E+00
+40.600E+03,-87.49786E+00
+40.700E+03,-82.24121E+00
+40.800E+03,-79.14063E+00
+40.900E+03,-79.14856E+00
+41.000E+03,-80.14374E+00
+41.100E+03,-78.55469E+00
+41.200E+03,-78.56415E+00
+41.300E+03,-79.83124E+00
+41.400E+03,-88.15247E+00
+41.500E+03,-86.64337E+00
+41.600E+03,-82.03125E+00
+41.700E+03,-82.05170E+00
+41.800E+03,-84.63989E+00
+41.900E+03,-83.55469E+00
+42.000E+03,-83.56323E+00
+42.100E+03,-84.66553E+00
+42.200E+03,-86.82190E+00
+42.300E+03,-85.03235E+00
+42.400E+03,-84.20227E+00
+42.500E+03,-87.12189E+00
+42.600E+03,-93.63373E+00
+42.700E+03,-88.76007E+00
+42.800E+03,-85.05493E+00
+42.900E+03,-82.10938E+00
+43.000E+03,-82.12891E+00
+43.100E+03,-84.62067E+00
+43.200E+03,-86.09070E+00
+43.300E+03,-90.66406E+00
+43.400E+03,-90.68817E+00
+43.500E+03,-93.70941E+00
+43.600E+03,-88.53119E+00
+43.700E+03,-85.54230E+00
+43.800E+03,-84.92889E+00
+43.900E+03,-80.85938E+00
+44.000E+03,-80.86792E+00
+44.100E+03,-81.97662E+00
+44.200E+03,-84.95056E+00
+44.300E+03,-83.62305E+00
+44.400E+03,-82.38281E+00
+44.500E+03,-82.39655E+00
+44.600E+03,-84.16168E+00
+44.700E+03,-86.87286E+00
+44.800E+03,-91.47461E+00
+44.900E+03,-80.31250E+00
+45.000E+03,-80.35187E+00
+45.100E+03,-85.33691E+00
+45.200E+03,-83.43475E+00
+45.300E+03,-78.12500E+00
+45.400E+03,-78.15369E+00
+45.500E+03,-81.80573E+00
+45.600E+03,-82.96448E+00
+45.700E+03,-87.38281E+00
+45.800E+03,-87.39471E+00
+45.900E+03,-88.90350E+00
+46.000E+03,-88.52051E+00
+46.100E+03,-84.17969E+00
+46.200E+03,-84.21753E+00
+46.300E+03,-89.05090E+00
+46.400E+03,-92.53204E+00
+46.500E+03,-91.63971E+00
+46.600E+03,-91.52344E+00
+46.700E+03,-91.46332E+00
+46.800E+03,-83.82813E+00
+46.900E+03,-83.84949E+00
+47.000E+03,-86.56555E+00
+47.100E+03,-86.95313E+00
+47.200E+03,-86.94214E+00
+47.300E+03,-85.52277E+00
+47.400E+03,-82.46094E+00
+47.500E+03,-82.48718E+00
+47.600E+03,-85.82031E+00
+47.700E+03,-85.82031E+00
+47.800E+03,-85.82611E+00
+47.900E+03,-86.54541E+00
+48.000E+03,-84.36890E+00
+48.100E+03,-83.59375E+00
+48.200E+03,-83.60596E+00
+48.300E+03,-85.14313E+00
+48.400E+03,-83.47656E+00
+48.500E+03,-83.51410E+00
+48.600E+03,-88.30078E+00
+48.700E+03,-90.75378E+00
+48.800E+03,-87.20398E+00
+48.900E+03,-79.36554E+00
+49.000E+03,-78.13812E+00
+49.100E+03,-74.84375E+00
+49.200E+03,-74.85870E+00
+49.300E+03,-76.77185E+00
+49.400E+03,-78.57147E+00
+49.500E+03,-80.71350E+00
+49.600E+03,-82.00928E+00
+49.700E+03,-79.16840E+00
+49.800E+03,-72.68799E+00
+49.900E+03,-61.77277E+00
+50.000E+03,-53.72345E+00
+50.100E+03,-50.34485E+00
+50.200E+03,-49.49219E+00
+50.300E+03,-49.51202E+00
+50.400E+03,-52.07550E+00
+50.500E+03,-57.77008E+00
+50.600E+03,-67.38342E+00
+50.700E+03,-82.33429E+00
+50.800E+03,-81.13281E+00
+50.900E+03,-81.17950E+00
+51.000E+03,-87.12433E+00
+51.100E+03,-89.00818E+00
+51.200E+03,-87.07031E+00
+51.300E+03,-87.03918E+00
+51.400E+03,-83.08594E+00
+51.500E+03,-83.11768E+00
+51.600E+03,-87.10846E+00
+51.700E+03,-82.03125E+00
+51.800E+03,-82.03857E+00
+51.900E+03,-82.99561E+00
+52.000E+03,-86.40320E+00
+52.100E+03,-86.01563E+00
+52.200E+03,-86.04645E+00
+52.300E+03,-89.94202E+00
+52.400E+03,-87.53906E+00
+52.500E+03,-87.55493E+00
+52.600E+03,-89.55933E+00
+52.700E+03,-88.12683E+00
+52.800E+03,-83.39844E+00
+52.900E+03,-83.40179E+00
+53.000E+03,-83.82782E+00
+53.100E+03,-83.78052E+00
+53.200E+03,-82.69531E+00
+53.300E+03,-82.70294E+00
+53.400E+03,-83.69446E+00
+53.500E+03,-86.57593E+00
+53.600E+03,-88.29224E+00
+53.700E+03,-89.71344E+00
+53.800E+03,-92.98065E+00
+53.900E+03,-89.52637E+00
+54.000E+03,-88.90625E+00
+54.100E+03,-88.91113E+00
+54.200E+03,-89.53125E+00
+54.300E+03,-89.52637E+00
+54.400E+03,-88.90625E+00
+54.500E+03,-88.98926E+00
+54.600E+03,-99.44244E+00
+54.700E+03,-88.15155E+00
+54.800E+03,-86.56250E+00
+54.900E+03,-86.61133E+00
+55.000E+03,-92.75909E+00
+55.100E+03,-85.95795E+00
+55.200E+03,-83.59192E+00
+55.300E+03,-83.35938E+00
+55.400E+03,-83.39539E+00
+55.500E+03,-87.97729E+00
+55.600E+03,-89.06250E+00
+55.700E+03,-89.05701E+00
+55.800E+03,-88.34961E+00
+55.900E+03,-87.07458E+00
+56.000E+03,-82.65625E+00
+56.100E+03,-82.72552E+00
+56.200E+03,-91.50391E+00
+56.300E+03,-89.02344E+00
+56.400E+03,-89.06982E+00
+56.500E+03,-94.91455E+00
+56.600E+03,-89.02344E+00
+56.700E+03,-88.99963E+00
+56.800E+03,-85.97656E+00
+56.900E+03,-85.97900E+00
+57.000E+03,-86.36902E+00
+57.100E+03,-96.41937E+00
+57.200E+03,-83.18481E+00
+57.300E+03,-80.85938E+00
+57.400E+03,-80.87494E+00
+57.500E+03,-82.85919E+00
+57.600E+03,-83.82813E+00
+57.700E+03,-83.84216E+00
+57.800E+03,-85.58990E+00
+57.900E+03,-81.13281E+00
+58.000E+03,-81.19049E+00
+58.100E+03,-88.53790E+00
+58.200E+03,-91.36719E+00
+58.300E+03,-91.33514E+00
+58.400E+03,-87.26563E+00
+58.500E+03,-87.23785E+00
+58.600E+03,-83.71094E+00
+58.700E+03,-83.71918E+00
+58.800E+03,-84.76563E+00
+58.900E+03,-84.79797E+00
+59.000E+03,-88.84827E+00
+59.100E+03,-81.48438E+00
+59.200E+03,-81.48834E+00
+59.300E+03,-81.99707E+00
+59.400E+03,-82.65320E+00
+59.500E+03,-87.20642E+00
+59.600E+03,-84.70306E+00
+59.700E+03,-91.60095E+00
+59.800E+03,-86.48743E+00
+59.900E+03,-76.91803E+00
+60.000E+03,-72.42645E+00
+60.100E+03,-68.04504E+00
+60.200E+03,-67.81250E+00
+60.300E+03,-67.82745E+00
+60.400E+03,-69.79065E+00
+60.500E+03,-77.99133E+00
+60.600E+03,-85.82031E+00
+60.700E+03,-85.83710E+00
+60.800E+03,-87.93640E+00
+60.900E+03,-83.82813E+00
+61.000E+03,-83.83148E+00
+61.100E+03,-84.23553E+00
+61.200E+03,-81.40625E+00
+61.300E+03,-81.45844E+00
+61.400E+03,-88.08594E+00
+61.500E+03,-88.02917E+00
+61.600E+03,-80.79346E+00
+61.700E+03,-77.38281E+00
+61.800E+03,-77.39899E+00
+61.900E+03,-79.47113E+00
+62.000E+03,-81.81458E+00
+62.100E+03,-89.02344E+00
+62.200E+03,-89.01825E+00
+62.300E+03,-88.35510E+00
+62.400E+03,-87.78870E+00
+62.500E+03,-84.76563E+00
+62.600E+03,-84.81934E+00
+62.700E+03,-91.64978E+00
+62.800E+03,-92.84149E+00
+62.900E+03,-96.49231E+00
+63.000E+03,-92.53906E+00
+63.100E+03,-92.54669E+00
+63.200E+03,-93.54034E+00
+63.300E+03,-96.62384E+00
+63.400E+03,-89.49646E+00
+63.500E+03,-85.07813E+00
+63.600E+03,-85.09430E+00
+63.700E+03,-87.13959E+00
+63.800E+03,-86.03607E+00
+63.900E+03,-88.64655E+00
+64.000E+03,-90.41687E+00
+64.100E+03,-93.67493E+00
+64.200E+03,-84.12903E+00
+64.300E+03,-82.65625E+00
+64.400E+03,-82.66785E+00
+64.500E+03,-84.17053E+00
+64.600E+03,-87.96875E+00
+64.700E+03,-88.03680E+00
+64.800E+03,-96.61743E+00
+64.900E+03,-88.64929E+00
+65.000E+03,-80.82031E+00
+65.100E+03,-80.82977E+00
+65.200E+03,-82.06238E+00
+65.300E+03,-86.04431E+00
+65.400E+03,-89.68750E+00
+65.500E+03,-89.73694E+00
+65.600E+03,-96.02844E+00
+65.700E+03,-97.58148E+00
+65.800E+03,-88.08258E+00
+65.900E+03,-87.60956E+00
+66.000E+03,-81.67969E+00
+66.100E+03,-81.71356E+00
+66.200E+03,-86.01563E+00
+66.300E+03,-86.03607E+00
+66.400E+03,-88.63068E+00
+66.500E+03,-88.35083E+00
+66.600E+03,-87.25830E+00
+66.700E+03,-86.32813E+00
+66.800E+03,-86.32874E+00
+66.900E+03,-86.41205E+00
+67.000E+03,-87.14844E+00
+67.100E+03,-87.11884E+00
+67.200E+03,-83.35938E+00
+67.300E+03,-83.41125E+00
+67.400E+03,-89.94965E+00
+67.500E+03,-83.55286E+00
+67.600E+03,-83.32031E+00
+67.700E+03,-83.32794E+00
+67.800E+03,-84.29169E+00
+67.900E+03,-83.63281E+00
+68.000E+03,-83.63251E+00
+68.100E+03,-83.62885E+00
+68.200E+03,-88.14789E+00
+68.300E+03,-96.01563E+00
+68.400E+03,-95.95276E+00
+68.500E+03,-87.93304E+00
+68.600E+03,-83.39844E+00
+68.700E+03,-83.43262E+00
+68.800E+03,-87.71027E+00
+68.900E+03,-79.68750E+00
+69.000E+03,-79.75525E+00
+69.100E+03,-88.34473E+00
+69.200E+03,-86.47339E+00
+69.300E+03,-85.03967E+00
+69.400E+03,-80.15625E+00
+69.500E+03,-80.19684E+00
+69.600E+03,-85.37720E+00
+69.700E+03,-88.57910E+00
+69.800E+03,-81.73218E+00
+69.900E+03,-78.44635E+00
+70.000E+03,-74.60938E+00
+70.100E+03,-74.61060E+00
+70.200E+03,-74.76563E+00
+70.300E+03,-74.78821E+00
+70.400E+03,-77.65717E+00
+70.500E+03,-77.78564E+00
+70.600E+03,-79.35486E+00
+70.700E+03,-81.75354E+00
+70.800E+03,-81.21094E+00
+70.900E+03,-81.22131E+00
+71.000E+03,-82.55554E+00
+71.100E+03,-84.64172E+00
+71.200E+03,-83.78906E+00
+71.300E+03,-83.80402E+00
+71.400E+03,-85.70313E+00
+71.500E+03,-85.70740E+00
+71.600E+03,-86.20483E+00
+71.700E+03,-80.46875E+00
+71.800E+03,-80.56305E+00
+71.900E+03,-92.50763E+00
+72.000E+03,-88.51440E+00
+72.100E+03,-88.35938E+00
+72.200E+03,-88.35052E+00
+72.300E+03,-87.23236E+00
+72.400E+03,-87.96875E+00
+72.500E+03,-87.98828E+00
+72.600E+03,-90.43091E+00
+72.700E+03,-85.62500E+00
+72.800E+03,-85.63446E+00
+72.900E+03,-86.85699E+00
+73.000E+03,-89.54071E+00
+73.100E+03,-90.71289E+00
+73.200E+03,-86.98425E+00
+73.300E+03,-85.97656E+00
+73.400E+03,-85.97168E+00
+73.500E+03,-85.34515E+00
+73.600E+03,-84.53125E+00
+73.700E+03,-84.54651E+00
+73.800E+03,-86.43280E+00
+73.900E+03,-79.87457E+00
+74.000E+03,-78.82813E+00
+74.100E+03,-78.88062E+00
+74.200E+03,-85.58533E+00
+74.300E+03,-90.46143E+00
+74.400E+03,-89.53125E+00
+74.500E+03,-89.55078E+00
+74.600E+03,-91.98700E+00
+74.700E+03,-86.36719E+00
+74.800E+03,-86.38428E+00
+74.900E+03,-88.58582E+00
+75.000E+03,-92.54669E+00
+75.100E+03,-93.44543E+00
+75.200E+03,-84.51691E+00
+75.300E+03,-82.69012E+00
+75.400E+03,-82.03125E+00
+75.500E+03,-82.06543E+00
+75.600E+03,-86.40625E+00
+75.700E+03,-86.39954E+00
+75.800E+03,-85.53772E+00
+75.900E+03,-84.37500E+00
+76.000E+03,-84.40826E+00
+76.100E+03,-88.62488E+00
+76.200E+03,-87.57629E+00
+76.300E+03,-82.38281E+00
+76.400E+03,-82.41302E+00
+76.500E+03,-86.28448E+00
+76.600E+03,-90.60181E+00
+76.700E+03,-82.70844E+00
+76.800E+03,-84.34570E+00
+76.900E+03,-80.62500E+00
+77.000E+03,-80.65277E+00
+77.100E+03,-84.21661E+00
+77.200E+03,-88.86871E+00
+77.300E+03,-84.10156E+00
+77.400E+03,-84.10492E+00
+77.500E+03,-84.56268E+00
+77.600E+03,-88.55469E+00
+77.700E+03,-88.50830E+00
+77.800E+03,-82.61719E+00
+77.900E+03,-82.64343E+00
+78.000E+03,-85.97656E+00
+78.100E+03,-85.97900E+00
+78.200E+03,-86.30310E+00
+78.300E+03,-88.07007E+00
+78.400E+03,-86.03455E+00
+78.500E+03,-83.47656E+00
+78.600E+03,-83.49274E+00
+78.700E+03,-85.60364E+00
+78.800E+03,-92.81250E+00
+78.900E+03,-92.73346E+00
+79.000E+03,-82.69531E+00
+79.100E+03,-82.71301E+00
+79.200E+03,-84.96094E+00
+79.300E+03,-84.96185E+00
+79.400E+03,-85.09735E+00
+79.500E+03,-87.64160E+00
+79.600E+03,-100.60059E+00
+79.700E+03,-92.46674E+00
+79.800E+03,-83.25806E+00
+79.900E+03,-80.31250E+00
+80.000E+03,-80.34851E+00
+80.100E+03,-84.88220E+00
+80.200E+03,-79.80499E+00
+80.300E+03,-74.88281E+00
+80.400E+03,-74.88495E+00
+80.500E+03,-75.19775E+00
+80.600E+03,-80.48431E+00
+80.700E+03,-82.49084E+00
+80.800E+03,-86.29639E+00
+80.900E+03,-87.22656E+00
+81.000E+03,-87.25739E+00
+81.100E+03,-91.16486E+00
+81.200E+03,-90.23956E+00
+81.300E+03,-85.89600E+00
+81.400E+03,-80.62500E+00
+81.500E+03,-80.62164E+00
+81.600E+03,-80.19531E+00
+81.700E+03,-80.24017E+00
+81.800E+03,-85.98511E+00
+81.900E+03,-92.03125E+00
+82.000E+03,-91.99188E+00
+82.100E+03,-86.99219E+00
+82.200E+03,-86.95343E+00
+82.300E+03,-82.03125E+00
+82.400E+03,-82.05872E+00
+82.500E+03,-85.54321E+00
+82.600E+03,-85.07813E+00
+82.700E+03,-85.06683E+00
+82.800E+03,-83.63281E+00
+82.900E+03,-83.68561E+00
+83.000E+03,-90.39063E+00
+83.100E+03,-90.37476E+00
+83.200E+03,-88.35632E+00
+83.300E+03,-87.96875E+00
+83.400E+03,-87.99744E+00
+83.500E+03,-91.58661E+00
+83.600E+03,-84.68842E+00
+83.700E+03,-79.84375E+00
+83.800E+03,-79.85596E+00
+83.900E+03,-81.41693E+00
+84.000E+03,-82.77222E+00
+84.100E+03,-82.61719E+00
+84.200E+03,-82.65991E+00
+84.300E+03,-88.05817E+00
+84.400E+03,-84.53125E+00
+84.500E+03,-84.59229E+00
+84.600E+03,-92.27997E+00
+84.700E+03,-84.17969E+00
+84.800E+03,-84.18640E+00
+84.900E+03,-85.09369E+00
+85.000E+03,-92.00470E+00
+85.100E+03,-88.60077E+00
+85.200E+03,-84.54102E+00
+85.300E+03,-85.74158E+00
+85.400E+03,-80.69183E+00
+85.500E+03,-79.25781E+00
+85.600E+03,-79.24500E+00
+85.700E+03,-77.61719E+00
+85.800E+03,-77.64008E+00
+85.900E+03,-80.58929E+00
+86.000E+03,-85.96527E+00
+86.100E+03,-84.53125E+00
+86.200E+03,-84.52301E+00
