x-axis,MATH
Hertz,dBV
+38.2000E+03,-76.40381E+00
+38.4000E+03,-70.32196E+00
+38.6000E+03,-66.01929E+00
+38.8000E+03,-63.36304E+00
+39.0000E+03,-61.28357E+00
+39.2000E+03,-60.30914E+00
+39.4000E+03,-59.63043E+00
+39.6000E+03,-59.59045E+00
+39.8000E+03,-59.98108E+00
+40.0000E+03,-60.74249E+00
+40.2000E+03,-62.16034E+00
+40.4000E+03,-63.88458E+00
+40.6000E+03,-66.45966E+00
+40.8000E+03,-69.65027E+00
+41.0000E+03,-74.43451E+00
+41.2000E+03,-81.25671E+00
+41.4000E+03,-85.92499E+00
+41.6000E+03,-85.93933E+00
+41.8000E+03,-84.85840E+00
+42.0000E+03,-84.78271E+00
+42.2000E+03,-85.70648E+00
+42.4000E+03,-86.22040E+00
+42.6000E+03,-85.97015E+00
+42.8000E+03,-85.45380E+00
+43.0000E+03,-84.44122E+00
+43.2000E+03,-83.08777E+00
+43.4000E+03,-82.51495E+00
+43.6000E+03,-83.33527E+00
+43.8000E+03,-84.38904E+00
+44.0000E+03,-86.03821E+00
+44.2000E+03,-87.97760E+00
+44.4000E+03,-89.72687E+00
+44.6000E+03,-91.15845E+00
+44.8000E+03,-92.09778E+00
+45.0000E+03,-91.96991E+00
+45.2000E+03,-91.33850E+00
+45.4000E+03,-90.17700E+00
+45.6000E+03,-88.47198E+00
+45.8000E+03,-87.09442E+00
+46.0000E+03,-86.34277E+00
+46.2000E+03,-85.92377E+00
+46.4000E+03,-86.20056E+00
+46.6000E+03,-87.07367E+00
+46.8000E+03,-87.01080E+00
+47.0000E+03,-85.16113E+00
+47.2000E+03,-83.13507E+00
+47.4000E+03,-80.69305E+00
+47.6000E+03,-77.86041E+00
+47.8000E+03,-73.52478E+00
+48.0000E+03,-66.89789E+00
+48.2000E+03,-61.17523E+00
+48.4000E+03,-57.48566E+00
+48.6000E+03,-54.67957E+00
+48.8000E+03,-52.45850E+00
+49.0000E+03,-50.90973E+00
+49.2000E+03,-49.75708E+00
+49.4000E+03,-49.37073E+00
+49.6000E+03,-49.30115E+00
+49.8000E+03,-49.78271E+00
+50.0000E+03,-50.72021E+00
+50.2000E+03,-52.13837E+00
+50.4000E+03,-54.47052E+00
+50.6000E+03,-57.23785E+00
+50.8000E+03,-61.08521E+00
+51.0000E+03,-65.69885E+00
+51.2000E+03,-71.20605E+00
+51.4000E+03,-78.08105E+00
+51.6000E+03,-83.72009E+00
+51.8000E+03,-86.37909E+00
+52.0000E+03,-87.92480E+00
+52.2000E+03,-90.47272E+00
+52.4000E+03,-94.26178E+00
+52.6000E+03,-96.04584E+00
+52.8000E+03,-93.54126E+00
+53.0000E+03,-90.52429E+00
+53.2000E+03,-89.68353E+00
+53.4000E+03,-90.90820E+00
+53.6000E+03,-92.51526E+00
+53.8000E+03,-94.82208E+00
+54.0000E+03,-96.61438E+00
+54.2000E+03,-96.64459E+00
+54.4000E+03,-95.44739E+00
+54.6000E+03,-94.46777E+00
+54.8000E+03,-93.82904E+00
+55.0000E+03,-92.98645E+00
+55.2000E+03,-91.69098E+00
+55.4000E+03,-90.20874E+00
+55.6000E+03,-89.02222E+00
+55.8000E+03,-88.24097E+00
+56.0000E+03,-87.62451E+00
+56.2000E+03,-87.38068E+00
+56.4000E+03,-87.35962E+00
+56.6000E+03,-87.80426E+00
+56.8000E+03,-88.76709E+00
+57.0000E+03,-90.70709E+00
+57.2000E+03,-94.63348E+00
+57.4000E+03,-97.16522E+00
+57.6000E+03,-94.52881E+00
+57.8000E+03,-87.98004E+00
+58.0000E+03,-82.15698E+00
+58.2000E+03,-77.62573E+00
+58.4000E+03,-73.56140E+00
+58.6000E+03,-70.68787E+00
+58.8000E+03,-68.51837E+00
+59.0000E+03,-67.06177E+00
+59.2000E+03,-66.57928E+00
+59.4000E+03,-66.31866E+00
+59.6000E+03,-66.59637E+00
+59.8000E+03,-67.14966E+00
+60.0000E+03,-68.27423E+00
+60.2000E+03,-70.03204E+00
+60.4000E+03,-72.33917E+00
+60.6000E+03,-75.76935E+00
+60.8000E+03,-80.41840E+00
+61.0000E+03,-88.46619E+00
+61.2000E+03,-99.31183E+00
+61.4000E+03,-104.11713E+00
+61.6000E+03,-97.63580E+00
+61.8000E+03,-92.46155E+00
+62.0000E+03,-91.80786E+00
+62.2000E+03,-93.78418E+00
+62.4000E+03,-95.15106E+00
+62.6000E+03,-95.58075E+00
+62.8000E+03,-95.28259E+00
+63.0000E+03,-93.28491E+00
+63.2000E+03,-90.88959E+00
+63.4000E+03,-89.84070E+00
+63.6000E+03,-90.40131E+00
+63.8000E+03,-90.84991E+00
+64.0000E+03,-91.00403E+00
+64.2000E+03,-91.15082E+00
+64.4000E+03,-91.57532E+00
+64.6000E+03,-92.27844E+00
+64.8000E+03,-92.47345E+00
+65.0000E+03,-91.69006E+00
+65.2000E+03,-90.80322E+00
+65.4000E+03,-89.85199E+00
+65.6000E+03,-88.87543E+00
+65.8000E+03,-88.10486E+00
+66.0000E+03,-87.71423E+00
+66.2000E+03,-88.21625E+00
+66.4000E+03,-90.88654E+00
+66.6000E+03,-94.18976E+00
+66.8000E+03,-95.56671E+00
+67.0000E+03,-94.49829E+00
+67.2000E+03,-91.71539E+00
+67.4000E+03,-85.29510E+00
+67.6000E+03,-78.24188E+00
+67.8000E+03,-72.44202E+00
+68.0000E+03,-67.83264E+00
+68.2000E+03,-63.86871E+00
+68.4000E+03,-61.16394E+00
+68.6000E+03,-58.84674E+00
+68.8000E+03,-57.31293E+00
+69.0000E+03,-56.33636E+00
+69.2000E+03,-55.73059E+00
+69.4000E+03,-55.80872E+00
+69.6000E+03,-56.14777E+00
+69.8000E+03,-57.14661E+00
+70.0000E+03,-58.55713E+00
+70.2000E+03,-60.50415E+00
+70.4000E+03,-63.14667E+00
+70.6000E+03,-66.53290E+00
+70.8000E+03,-71.62598E+00
+71.0000E+03,-77.33337E+00
+71.2000E+03,-83.41248E+00
+71.4000E+03,-89.91058E+00
+71.6000E+03,-93.49518E+00
+71.8000E+03,-91.20605E+00
+72.0000E+03,-88.56171E+00
+72.2000E+03,-87.47681E+00
+72.4000E+03,-87.61932E+00
+72.6000E+03,-88.39569E+00
+72.8000E+03,-90.37415E+00
+73.0000E+03,-92.39594E+00
+73.2000E+03,-94.58557E+00
+73.4000E+03,-96.70013E+00
+73.6000E+03,-97.54730E+00
+73.8000E+03,-96.55701E+00
+74.0000E+03,-94.92340E+00
+74.2000E+03,-91.86157E+00
+74.4000E+03,-88.92700E+00
+74.6000E+03,-89.06219E+00
+74.8000E+03,-92.61688E+00
+75.0000E+03,-95.52612E+00
+75.2000E+03,-97.12128E+00
+75.4000E+03,-97.84302E+00
+75.6000E+03,-96.37177E+00
+75.8000E+03,-93.06519E+00
+76.0000E+03,-90.75897E+00
+76.2000E+03,-90.29236E+00
+76.4000E+03,-90.45105E+00
+76.6000E+03,-92.11731E+00
+76.8000E+03,-94.54437E+00
+77.0000E+03,-95.19592E+00
+77.2000E+03,-93.08655E+00
+77.4000E+03,-89.82361E+00
+77.6000E+03,-83.82874E+00
+77.8000E+03,-77.06268E+00
+78.0000E+03,-72.08344E+00
+78.2000E+03,-69.23187E+00
+78.4000E+03,-66.73737E+00
+78.6000E+03,-64.99756E+00
+78.8000E+03,-63.61359E+00
+79.0000E+03,-62.86102E+00
+79.2000E+03,-62.66571E+00
+79.4000E+03,-62.79999E+00
+79.6000E+03,-63.58337E+00
+79.8000E+03,-64.66248E+00
+80.0000E+03,-66.38031E+00
+80.2000E+03,-68.58368E+00
+80.4000E+03,-71.64368E+00
+80.6000E+03,-76.09680E+00
+80.8000E+03,-81.92322E+00
+81.0000E+03,-91.10657E+00
+81.2000E+03,-100.62866E+00
+81.4000E+03,-103.04230E+00
+81.6000E+03,-96.36261E+00
+81.8000E+03,-91.52313E+00
+82.0000E+03,-90.66833E+00
+82.2000E+03,-91.17737E+00
+82.4000E+03,-92.75604E+00
+82.6000E+03,-95.37323E+00
+82.8000E+03,-96.74072E+00
+83.0000E+03,-95.65216E+00
+83.2000E+03,-94.29871E+00
+83.4000E+03,-93.01178E+00
+83.6000E+03,-91.82831E+00
+83.8000E+03,-91.87653E+00
+84.0000E+03,-94.08936E+00
+84.2000E+03,-95.48035E+00
+84.4000E+03,-94.82544E+00
+84.6000E+03,-93.28522E+00
+84.8000E+03,-93.10425E+00
+85.0000E+03,-94.82300E+00
+85.2000E+03,-95.64911E+00
+85.4000E+03,-94.48547E+00
+85.6000E+03,-92.66113E+00
+85.8000E+03,-90.75867E+00
+86.0000E+03,-88.79181E+00
+86.2000E+03,-88.14545E+00
+86.4000E+03,-90.21484E+00
+86.6000E+03,-92.09686E+00
+86.8000E+03,-91.97388E+00
+87.0000E+03,-90.26886E+00
+87.2000E+03,-87.64160E+00
+87.4000E+03,-83.26660E+00
+87.6000E+03,-79.09760E+00
+87.8000E+03,-75.48706E+00
+88.0000E+03,-72.26074E+00
+88.2000E+03,-69.52026E+00
+88.4000E+03,-67.47528E+00
+88.6000E+03,-65.76202E+00
+88.8000E+03,-64.87213E+00
+89.0000E+03,-64.38232E+00
+89.2000E+03,-64.39941E+00
