x-axis,1
second,Volt
-1.37875000E+00,-125.00000E-03
-1.37874000E+00,-187.50000E-03
-1.37873000E+00,-187.50000E-03
-1.37872000E+00,-125.00000E-03
-1.37871000E+00,-125.00000E-03
-1.37870000E+00,-125.00000E-03
-1.37869000E+00,-187.50000E-03
-1.37868000E+00,-125.00000E-03
-1.37867000E+00,-125.00000E-03
-1.37866000E+00,-62.50000E-03
-1.37865000E+00,-62.50000E-03
-1.37864000E+00,-125.00000E-03
-1.37863000E+00,-187.50000E-03
-1.37862000E+00,-187.50000E-03
-1.37861000E+00,-187.50000E-03
-1.37860000E+00,-187.50000E-03
-1.37859000E+00,-125.00000E-03
-1.37858000E+00,-125.00000E-03
-1.37857000E+00,-125.00000E-03
-1.37856000E+00,-125.00000E-03
-1.37855000E+00,-125.00000E-03
-1.37854000E+00,-125.00000E-03
-1.37853000E+00,-187.50000E-03
-1.37852000E+00,-125.00000E-03
-1.37851000E+00,-125.00000E-03
-1.37850000E+00,-125.00000E-03
-1.37849000E+00,-125.00000E-03
-1.37848000E+00,-125.00000E-03
-1.37847000E+00,-187.50000E-03
-1.37846000E+00,-125.00000E-03
-1.37845000E+00,-187.50000E-03
-1.37844000E+00,-125.00000E-03
-1.37843000E+00,-125.00000E-03
-1.37842000E+00,-62.50000E-03
-1.37841000E+00,-62.50000E-03
-1.37840000E+00,-187.50000E-03
-1.37839000E+00,-187.50000E-03
-1.37838000E+00,-187.50000E-03
-1.37837000E+00,-187.50000E-03
-1.37836000E+00,-125.00000E-03
-1.37835000E+00,-125.00000E-03
-1.37834000E+00,-125.00000E-03
-1.37833000E+00,-187.50000E-03
-1.37832000E+00,-62.50000E-03
-1.37831000E+00,-125.00000E-03
-1.37830000E+00,-125.00000E-03
-1.37829000E+00,-125.00000E-03
-1.37828000E+00,-62.50000E-03
-1.37827000E+00,-187.50000E-03
-1.37826000E+00,-312.50000E-03
-1.37825000E+00,+62.50000E-03
-1.37824000E+00,-250.00000E-03
-1.37823000E+00,-0.0E+00
-1.37822000E+00,-62.50000E-03
-1.37821000E+00,-375.00000E-03
-1.37820000E+00,+125.00000E-03
-1.37819000E+00,-125.00000E-03
-1.37818000E+00,-312.50000E-03
-1.37817000E+00,+0.0E+00
-1.37816000E+00,+62.50000E-03
-1.37815000E+00,-312.50000E-03
-1.37814000E+00,-250.00000E-03
-1.37813000E+00,+312.50000E-03
-1.37812000E+00,-250.00000E-03
-1.37811000E+00,-500.00000E-03
-1.37810000E+00,+187.50000E-03
-1.37809000E+00,+187.50000E-03
-1.37808000E+00,-375.00000E-03
-1.37807000E+00,-500.00000E-03
-1.37806000E+00,+0.0E+00
-1.37805000E+00,+312.50000E-03
-1.37804000E+00,-250.00000E-03
-1.37803000E+00,-437.50000E-03
-1.37802000E+00,-187.50000E-03
-1.37801000E+00,+312.50000E-03
-1.37800000E+00,+187.50000E-03
-1.37799000E+00,-437.50000E-03
-1.37798000E+00,-562.50000E-03
-1.37797000E+00,-375.00000E-03
-1.37796000E+00,+312.50000E-03
-1.37795000E+00,+312.50000E-03
-1.37794000E+00,-312.50000E-03
-1.37793000E+00,-500.00000E-03
-1.37792000E+00,-375.00000E-03
-1.37791000E+00,+125.00000E-03
-1.37790000E+00,+437.50000E-03
-1.37789000E+00,+187.50000E-03
-1.37788000E+00,-500.00000E-03
-1.37787000E+00,-625.00000E-03
-1.37786000E+00,-375.00000E-03
-1.37785000E+00,+250.00000E-03
-1.37784000E+00,+437.50000E-03
-1.37783000E+00,+62.50000E-03
-1.37782000E+00,-312.50000E-03
-1.37781000E+00,-562.50000E-03
-1.37780000E+00,-625.00000E-03
-1.37779000E+00,-62.50000E-03
-1.37778000E+00,+312.50000E-03
-1.37777000E+00,+375.00000E-03
-1.37776000E+00,-62.50000E-03
-1.37775000E+00,-562.50000E-03
-1.37774000E+00,-687.50000E-03
-1.37773000E+00,-375.00000E-03
-1.37772000E+00,+187.50000E-03
-1.37771000E+00,+437.50000E-03
-1.37770000E+00,+250.00000E-03
-1.37769000E+00,-375.00000E-03
-1.37768000E+00,-687.50000E-03
-1.37767000E+00,-562.50000E-03
-1.37766000E+00,+62.50000E-03
-1.37765000E+00,+375.00000E-03
-1.37764000E+00,+437.50000E-03
-1.37763000E+00,-187.50000E-03
-1.37762000E+00,-625.00000E-03
-1.37761000E+00,-750.00000E-03
-1.37760000E+00,-250.00000E-03
-1.37759000E+00,+250.00000E-03
-1.37758000E+00,+500.00000E-03
-1.37757000E+00,+250.00000E-03
-1.37756000E+00,-437.50000E-03
-1.37755000E+00,-750.00000E-03
-1.37754000E+00,-625.00000E-03
-1.37753000E+00,-62.50000E-03
-1.37752000E+00,+500.00000E-03
-1.37751000E+00,+437.50000E-03
-1.37750000E+00,-62.50000E-03
-1.37749000E+00,-687.50000E-03
-1.37748000E+00,-812.50000E-03
-1.37747000E+00,-250.00000E-03
-1.37746000E+00,+437.50000E-03
-1.37745000E+00,+625.00000E-03
-1.37744000E+00,+125.00000E-03
-1.37743000E+00,-562.50000E-03
-1.37742000E+00,-937.50000E-03
-1.37741000E+00,-562.50000E-03
-1.37740000E+00,+187.50000E-03
-1.37739000E+00,+625.00000E-03
-1.37738000E+00,+437.50000E-03
-1.37737000E+00,-375.00000E-03
-1.37736000E+00,-937.50000E-03
-1.37735000E+00,-687.50000E-03
-1.37734000E+00,-62.50000E-03
-1.37733000E+00,+562.50000E-03
-1.37732000E+00,+562.50000E-03
-1.37731000E+00,-187.50000E-03
-1.37730000E+00,-1.00000000E+00
-1.37729000E+00,-812.50000E-03
-1.37728000E+00,+62.50000E-03
-1.37727000E+00,+562.50000E-03
-1.37726000E+00,+687.50000E-03
-1.37725000E+00,-125.00000E-03
-1.37724000E+00,-937.50000E-03
-1.37723000E+00,-875.00000E-03
-1.37722000E+00,-187.50000E-03
-1.37721000E+00,+562.50000E-03
-1.37720000E+00,+625.00000E-03
-1.37719000E+00,+62.50000E-03
-1.37718000E+00,-937.50000E-03
-1.37717000E+00,-937.50000E-03
-1.37716000E+00,-125.00000E-03
-1.37715000E+00,+687.50000E-03
-1.37714000E+00,+625.00000E-03
-1.37713000E+00,+62.50000E-03
-1.37712000E+00,-937.50000E-03
-1.37711000E+00,-1.00000000E+00
-1.37710000E+00,-187.50000E-03
-1.37709000E+00,+687.50000E-03
-1.37708000E+00,+687.50000E-03
-1.37707000E+00,-187.50000E-03
-1.37706000E+00,-937.50000E-03
-1.37705000E+00,-1.06250000E+00
