x-axis,MATH
Hertz,dBV
+4.34000E+03,-91.42380E+00
+4.36000E+03,-101.28540E+00
+4.38000E+03,-107.78442E+00
+4.40000E+03,-101.79947E+00
+4.42000E+03,-94.54933E+00
+4.44000E+03,-90.57251E+00
+4.46000E+03,-87.16751E+00
+4.48000E+03,-86.89987E+00
+4.50000E+03,-85.19951E+00
+4.52000E+03,-85.73006E+00
+4.54000E+03,-87.03400E+00
+4.56000E+03,-87.25975E+00
+4.58000E+03,-88.26256E+00
+4.60000E+03,-87.85988E+00
+4.62000E+03,-87.90306E+00
+4.64000E+03,-88.29887E+00
+4.66000E+03,-88.51044E+00
+4.68000E+03,-88.66669E+00
+4.70000E+03,-89.01894E+00
+4.72000E+03,-91.46461E+00
+4.74000E+03,-90.59082E+00
+4.76000E+03,-88.42682E+00
+4.78000E+03,-88.04756E+00
+4.80000E+03,-87.98500E+00
+4.82000E+03,-79.24973E+00
+4.84000E+03,-69.40834E+00
+4.86000E+03,-62.98302E+00
+4.88000E+03,-59.31732E+00
+4.90000E+03,-57.72057E+00
+4.92000E+03,-58.40187E+00
+4.94000E+03,-61.39305E+00
+4.96000E+03,-67.85385E+00
+4.98000E+03,-80.52795E+00
+5.00000E+03,-92.47147E+00
+5.02000E+03,-94.17488E+00
+5.04000E+03,-94.58481E+00
+5.06000E+03,-98.29292E+00
+5.08000E+03,-95.85739E+00
+5.10000E+03,-89.83902E+00
+5.12000E+03,-86.89888E+00
+5.14000E+03,-88.65730E+00
+5.16000E+03,-92.35924E+00
+5.18000E+03,-94.40056E+00
+5.20000E+03,-96.66962E+00
+5.22000E+03,-97.50587E+00
+5.24000E+03,-94.71107E+00
+5.26000E+03,-95.04974E+00
+5.28000E+03,-93.21701E+00
+5.30000E+03,-91.11763E+00
+5.32000E+03,-90.60806E+00
+5.34000E+03,-90.52994E+00
+5.36000E+03,-89.69582E+00
+5.38000E+03,-92.98698E+00
+5.40000E+03,-98.47404E+00
+5.42000E+03,-99.79813E+00
+5.44000E+03,-99.88350E+00
+5.46000E+03,-102.20093E+00
+5.48000E+03,-99.69795E+00
+5.50000E+03,-95.36339E+00
+5.52000E+03,-98.74367E+00
+5.54000E+03,-101.13487E+00
+5.56000E+03,-98.65120E+00
+5.58000E+03,-97.52213E+00
+5.60000E+03,-96.52000E+00
+5.62000E+03,-96.66481E+00
+5.64000E+03,-96.25900E+00
+5.66000E+03,-95.79163E+00
+5.68000E+03,-96.65512E+00
+5.70000E+03,-98.01125E+00
+5.72000E+03,-99.18243E+00
