x-axis,MATH
+3.58000E+03,-91.96045E+00
+3.60000E+03,-94.30664E+00
+3.62000E+03,-94.52637E+00
+3.64000E+03,-94.23828E+00
+3.66000E+03,-93.77930E+00
+3.68000E+03,-93.12744E+00
+3.70000E+03,-92.50000E+00
+3.72000E+03,-87.00439E+00
+3.74000E+03,-81.11084E+00
+3.76000E+03,-75.87158E+00
+3.78000E+03,-71.15234E+00
+3.80000E+03,-66.72119E+00
+3.82000E+03,-64.02832E+00
+3.84000E+03,-61.52344E+00
+3.86000E+03,-59.93896E+00
+3.88000E+03,-58.92822E+00
+3.90000E+03,-58.13477E+00
+3.92000E+03,-58.04932E+00
+3.94000E+03,-58.01025E+00
+3.96000E+03,-58.88672E+00
+3.98000E+03,-60.08057E+00
+4.00000E+03,-61.84082E+00
+4.02000E+03,-64.51660E+00
+4.04000E+03,-67.28760E+00
+4.06000E+03,-72.03857E+00
+4.08000E+03,-77.03125E+00
+4.10000E+03,-81.51855E+00
+4.12000E+03,-85.45898E+00
+4.14000E+03,-88.99902E+00
+4.16000E+03,-88.19336E+00
+4.18000E+03,-87.09961E+00
+4.20000E+03,-85.49316E+00
+4.22000E+03,-83.63281E+00
+4.24000E+03,-82.67334E+00
+4.26000E+03,-85.21729E+00
+4.28000E+03,-87.99072E+00
+4.30000E+03,-88.45703E+00
+4.32000E+03,-88.14697E+00
+4.34000E+03,-89.51660E+00
+4.36000E+03,-94.18701E+00
+4.38000E+03,-99.03320E+00
+4.40000E+03,-97.94434E+00
+4.42000E+03,-95.87402E+00
+4.44000E+03,-94.16748E+00
+4.46000E+03,-92.92725E+00
+4.48000E+03,-91.75293E+00
+4.50000E+03,-90.91064E+00
+4.52000E+03,-90.12695E+00
+4.54000E+03,-91.17676E+00
+4.56000E+03,-93.55713E+00
+4.58000E+03,-94.91943E+00
+4.60000E+03,-91.22803E+00
+4.62000E+03,-87.20459E+00
+4.64000E+03,-88.27148E+00
+4.66000E+03,-91.39893E+00
+4.68000E+03,-92.33398E+00
+4.70000E+03,-88.02490E+00
+4.72000E+03,-83.37646E+00
+4.74000E+03,-76.82373E+00
+4.76000E+03,-69.88770E+00
+4.78000E+03,-64.58252E+00
+4.80000E+03,-61.51123E+00
+4.82000E+03,-58.58154E+00
+4.84000E+03,-57.15332E+00
+4.86000E+03,-55.78857E+00
+4.88000E+03,-55.08057E+00
+4.90000E+03,-54.85596E+00
+4.92000E+03,-54.84375E+00
+4.94000E+03,-55.86914E+00
+4.96000E+03,-56.96289E+00
+4.98000E+03,-59.11865E+00
+5.00000E+03,-61.74805E+00
+5.02000E+03,-65.31982E+00
+5.04000E+03,-71.40625E+00
+5.06000E+03,-77.65625E+00
+5.08000E+03,-81.04980E+00
+5.10000E+03,-83.77686E+00
+5.12000E+03,-87.27783E+00
+5.14000E+03,-92.07764E+00
+5.16000E+03,-96.96045E+00
+5.18000E+03,-92.39502E+00
+5.20000E+03,-86.94336E+00
+5.22000E+03,-84.80713E+00
+5.24000E+03,-85.63965E+00
+5.26000E+03,-86.65527E+00
+5.28000E+03,-87.52441E+00
+5.30000E+03,-88.38379E+00
+5.32000E+03,-87.70508E+00
+5.34000E+03,-86.15479E+00
+5.36000E+03,-85.61523E+00
+5.38000E+03,-88.36914E+00
+5.40000E+03,-91.30127E+00
+5.42000E+03,-90.93506E+00
+5.44000E+03,-89.54346E+00
+5.46000E+03,-88.35449E+00
+5.48000E+03,-87.62207E+00
+5.50000E+03,-86.91895E+00
+5.52000E+03,-89.91455E+00
+5.54000E+03,-93.41309E+00
+5.56000E+03,-94.32861E+00
+5.58000E+03,-92.54395E+00
+5.60000E+03,-90.84717E+00
+5.62000E+03,-91.87744E+00
+5.64000E+03,-93.12500E+00
+5.66000E+03,-92.10449E+00
+5.68000E+03,-89.61426E+00
+5.70000E+03,-86.70654E+00
+5.72000E+03,-82.38525E+00
+5.74000E+03,-78.00781E+00
+5.76000E+03,-74.21875E+00
+5.78000E+03,-70.65186E+00
+5.80000E+03,-67.79297E+00
+5.82000E+03,-66.33545E+00
+5.84000E+03,-65.00488E+00
+5.86000E+03,-64.48242E+00
+5.88000E+03,-64.12354E+00
+5.90000E+03,-64.46777E+00
+5.92000E+03,-65.59082E+00
+5.94000E+03,-66.83594E+00
+5.96000E+03,-69.11133E+00
+5.98000E+03,-71.45508E+00
+6.00000E+03,-74.93408E+00
+6.02000E+03,-79.18457E+00
+6.04000E+03,-83.26172E+00
+6.06000E+03,-86.26221E+00
+6.08000E+03,-89.19189E+00
+6.10000E+03,-91.57227E+00
+6.12000E+03,-93.69629E+00
+6.14000E+03,-94.30420E+00
+6.16000E+03,-91.29639E+00
+6.18000E+03,-88.05420E+00
+6.20000E+03,-91.87988E+00
+6.22000E+03,-97.23877E+00
+6.24000E+03,-98.75000E+00
+6.26000E+03,-94.94629E+00
+6.28000E+03,-90.80566E+00
+6.30000E+03,-90.76660E+00
+6.32000E+03,-91.03760E+00
+6.34000E+03,-90.87158E+00
+6.36000E+03,-90.34668E+00
+6.38000E+03,-90.01953E+00
+6.40000E+03,-91.09863E+00
+6.42000E+03,-92.27051E+00
+6.44000E+03,-91.64795E+00
+6.46000E+03,-90.17334E+00
+6.48000E+03,-89.27246E+00
+6.50000E+03,-90.09766E+00
+6.52000E+03,-91.03516E+00
+6.54000E+03,-92.04590E+00
+6.56000E+03,-93.09814E+00
+6.58000E+03,-93.45703E+00
+6.60000E+03,-92.70752E+00
+6.62000E+03,-91.88721E+00
+6.64000E+03,-88.28369E+00
+6.66000E+03,-84.38477E+00
+6.68000E+03,-79.41650E+00
+6.70000E+03,-73.42529E+00
+6.72000E+03,-67.62695E+00
+6.74000E+03,-63.96973E+00
+6.76000E+03,-60.45410E+00
+6.78000E+03,-58.18359E+00
+6.80000E+03,-56.61865E+00
+6.82000E+03,-55.31494E+00
+6.84000E+03,-54.75830E+00
+6.86000E+03,-54.25049E+00
+6.88000E+03,-54.80469E+00
+6.90000E+03,-55.72266E+00
+6.92000E+03,-57.09961E+00
+6.94000E+03,-59.23828E+00
+6.96000E+03,-61.38916E+00
+6.98000E+03,-65.84473E+00
+7.00000E+03,-70.63721E+00
+7.02000E+03,-77.71240E+00
+7.04000E+03,-87.13623E+00
+7.06000E+03,-95.93750E+00
+7.08000E+03,-93.92090E+00
+7.10000E+03,-91.18652E+00
+7.12000E+03,-89.11133E+00
+7.14000E+03,-87.44629E+00
+7.16000E+03,-86.24512E+00
+7.18000E+03,-86.83105E+00
+7.20000E+03,-87.53418E+00
+7.22000E+03,-89.15283E+00
+7.24000E+03,-91.08887E+00
+7.26000E+03,-92.96875E+00
+7.28000E+03,-94.73389E+00
+7.30000E+03,-96.49170E+00
+7.32000E+03,-95.94238E+00
+7.34000E+03,-94.98291E+00
+7.36000E+03,-94.59229E+00
+7.38000E+03,-94.89990E+00
+7.40000E+03,-95.25146E+00
+7.42000E+03,-94.02832E+00
+7.44000E+03,-92.66357E+00
+7.46000E+03,-92.76123E+00
+7.48000E+03,-93.94531E+00
+7.50000E+03,-94.86572E+00
+7.52000E+03,-94.11621E+00
+7.54000E+03,-93.29346E+00
+7.56000E+03,-92.69287E+00
+7.58000E+03,-92.21680E+00
+7.60000E+03,-92.11426E+00
+7.62000E+03,-93.06152E+00
+7.64000E+03,-94.07715E+00
+7.66000E+03,-88.79395E+00
+7.68000E+03,-82.06543E+00
+7.70000E+03,-76.58691E+00
+7.72000E+03,-72.84424E+00
+7.74000E+03,-69.21143E+00
+7.76000E+03,-67.22656E+00
+7.78000E+03,-65.35156E+00
+7.80000E+03,-64.24561E+00
+7.82000E+03,-63.81348E+00
+7.84000E+03,-63.56934E+00
+7.86000E+03,-64.10400E+00
+7.88000E+03,-64.72656E+00
+7.90000E+03,-66.30371E+00
+7.92000E+03,-68.31055E+00
+7.94000E+03,-70.81787E+00
+7.96000E+03,-74.52881E+00
+7.98000E+03,-78.31787E+00
+8.00000E+03,-83.02246E+00
+8.02000E+03,-87.97119E+00
+8.04000E+03,-90.44189E+00
+8.06000E+03,-88.86475E+00
+8.08000E+03,-87.06543E+00
+8.10000E+03,-87.64893E+00
+8.12000E+03,-88.53760E+00
+8.14000E+03,-89.80225E+00
+8.16000E+03,-91.49414E+00
+8.18000E+03,-93.32275E+00
+8.20000E+03,-96.11084E+00
+8.22000E+03,-98.99902E+00
+8.24000E+03,-99.14307E+00
+8.26000E+03,-97.71240E+00
+8.28000E+03,-95.82275E+00
+8.30000E+03,-92.77344E+00
+8.32000E+03,-89.64844E+00
+8.34000E+03,-91.39404E+00
+8.36000E+03,-94.70947E+00
+8.38000E+03,-96.38672E+00
+8.40000E+03,-94.83643E+00
+8.42000E+03,-93.04199E+00
+8.44000E+03,-92.01416E+00
+8.46000E+03,-91.07422E+00
+8.48000E+03,-90.10010E+00
+8.50000E+03,-89.01367E+00
+8.52000E+03,-88.02979E+00
+8.54000E+03,-88.40820E+00
+8.56000E+03,-88.84033E+00
+8.58000E+03,-88.39111E+00
+8.60000E+03,-87.37061E+00
+8.62000E+03,-85.69336E+00
+8.64000E+03,-81.48438E+00
+8.66000E+03,-77.10938E+00
+8.68000E+03,-73.90625E+00
+8.70000E+03,-71.14746E+00
+8.72000E+03,-68.70605E+00
+8.74000E+03,-66.83350E+00
+8.76000E+03,-64.96094E+00
+8.78000E+03,-64.25781E+00
+8.80000E+03,-63.77930E+00
+8.82000E+03,-63.67676E+00
+8.84000E+03,-64.11133E+00
+8.86000E+03,-64.58008E+00
+8.88000E+03,-66.14746E+00
+8.90000E+03,-67.78809E+00
+8.92000E+03,-70.60059E+00
+8.94000E+03,-74.22363E+00
+8.96000E+03,-78.99414E+00
+8.98000E+03,-89.62402E+00
+9.00000E+03,-100.63965E+00
+9.02000E+03,-100.11963E+00
+9.04000E+03,-94.39941E+00
+9.06000E+03,-89.88525E+00
+9.08000E+03,-89.06006E+00
+9.10000E+03,-88.51074E+00
+9.12000E+03,-92.54150E+00
+9.14000E+03,-97.68311E+00
+9.16000E+03,-100.09521E+00
+9.18000E+03,-98.58643E+00
+9.20000E+03,-96.79199E+00
+9.22000E+03,-93.42041E+00
+9.24000E+03,-89.94385E+00
+9.26000E+03,-89.50684E+00
+9.28000E+03,-91.72607E+00
+9.30000E+03,-93.88916E+00
+9.32000E+03,-94.13330E+00
+9.34000E+03,-94.25049E+00
+9.36000E+03,-94.33105E+00
+9.38000E+03,-94.37256E+00
+9.40000E+03,-94.44824E+00
+9.42000E+03,-94.67285E+00
+9.44000E+03,-94.87061E+00
+9.46000E+03,-96.45752E+00
+9.48000E+03,-98.43018E+00
+9.50000E+03,-99.25049E+00
+9.52000E+03,-98.16162E+00
+9.54000E+03,-96.95068E+00
+9.56000E+03,-93.65234E+00
+9.58000E+03,-90.10498E+00
+9.60000E+03,-87.42920E+00
+9.62000E+03,-85.65430E+00
+9.64000E+03,-83.64258E+00
+9.66000E+03,-78.42529E+00
+9.68000E+03,-73.03223E+00
+9.70000E+03,-69.47266E+00
+9.72000E+03,-67.02393E+00
+9.74000E+03,-64.93408E+00
+9.76000E+03,-63.96240E+00
+9.78000E+03,-63.02734E+00
+9.80000E+03,-63.00537E+00
+9.82000E+03,-63.30078E+00
+9.84000E+03,-64.05273E+00
+9.86000E+03,-65.71289E+00
+9.88000E+03,-67.43164E+00
+9.90000E+03,-70.46875E+00
+9.92000E+03,-73.74023E+00
+9.94000E+03,-79.18213E+00
+9.96000E+03,-87.14844E+00
+9.98000E+03,-94.90723E+00
+10.00000E+03,-96.15967E+00
+10.02000E+03,-97.01660E+00
+10.04000E+03,-96.26465E+00
+10.06000E+03,-94.45313E+00
+10.08000E+03,-93.34717E+00
+10.10000E+03,-95.84473E+00
+10.12000E+03,-98.57910E+00
+10.14000E+03,-96.44287E+00
+10.16000E+03,-92.37061E+00
+10.18000E+03,-89.06982E+00
+10.20000E+03,-87.69531E+00
+10.22000E+03,-86.48193E+00
+10.24000E+03,-86.18652E+00
+10.26000E+03,-86.13525E+00
+10.28000E+03,-86.93848E+00
+10.30000E+03,-88.85986E+00
+10.32000E+03,-90.88867E+00
+10.34000E+03,-94.75098E+00
+10.36000E+03,-98.73535E+00
+10.38000E+03,-100.63232E+00
+10.40000E+03,-100.85205E+00
+10.42000E+03,-100.60303E+00
+10.44000E+03,-98.13232E+00
+10.46000E+03,-95.47852E+00
+10.48000E+03,-95.38574E+00
+10.50000E+03,-96.48926E+00
+10.52000E+03,-99.08936E+00
+10.54000E+03,-105.52002E+00
+10.56000E+03,-112.23633E+00
+10.58000E+03,-101.81641E+00
+10.60000E+03,-87.21436E+00
+10.62000E+03,-76.36475E+00
+10.64000E+03,-71.41846E+00
+10.66000E+03,-66.81152E+00
+10.68000E+03,-64.39941E+00
+10.70000E+03,-62.20703E+00
+10.72000E+03,-60.60547E+00
+10.74000E+03,-59.48242E+00
+10.76000E+03,-58.57178E+00
+10.78000E+03,-58.80859E+00
+10.80000E+03,-59.08447E+00
+10.82000E+03,-60.09033E+00
+10.84000E+03,-61.43799E+00
+10.86000E+03,-63.13477E+00
+10.88000E+03,-65.80566E+00
+10.90000E+03,-68.54004E+00
+10.92000E+03,-73.28857E+00
+10.94000E+03,-78.57422E+00
+10.96000E+03,-83.92334E+00
+10.98000E+03,-89.31152E+00
+11.00000E+03,-94.70215E+00
+11.02000E+03,-96.50391E+00
+11.04000E+03,-97.81006E+00
+11.06000E+03,-98.91602E+00
+11.08000E+03,-99.79004E+00
+11.10000E+03,-100.46631E+00
+11.12000E+03,-98.89648E+00
+11.14000E+03,-97.14111E+00
+11.16000E+03,-95.78613E+00
+11.18000E+03,-94.67773E+00
+11.20000E+03,-94.49951E+00
+11.22000E+03,-97.97119E+00
+11.24000E+03,-101.64551E+00
+11.26000E+03,-99.60449E+00
+11.28000E+03,-95.53467E+00
+11.30000E+03,-93.22266E+00
+11.32000E+03,-94.69727E+00
+11.34000E+03,-96.41602E+00
+11.36000E+03,-97.32910E+00
+11.38000E+03,-98.07861E+00
+11.40000E+03,-98.30811E+00
+11.42000E+03,-97.88086E+00
+11.44000E+03,-97.41211E+00
+11.46000E+03,-97.08984E+00
+11.48000E+03,-96.81396E+00
+11.50000E+03,-96.46729E+00
+11.52000E+03,-96.11572E+00
+11.54000E+03,-95.39795E+00
+11.56000E+03,-92.86133E+00
+11.58000E+03,-90.16846E+00
+11.60000E+03,-88.13232E+00
+11.62000E+03,-86.35986E+00
+11.64000E+03,-84.82178E+00
+11.66000E+03,-83.70117E+00
+11.68000E+03,-82.60742E+00
+11.70000E+03,-82.50244E+00
+11.72000E+03,-82.60986E+00
+11.74000E+03,-82.21436E+00
+11.76000E+03,-81.05225E+00
+11.78000E+03,-79.87793E+00
+11.80000E+03,-81.63574E+00
+11.82000E+03,-83.58887E+00
+11.84000E+03,-85.98145E+00
+11.86000E+03,-88.69629E+00
+11.88000E+03,-91.28418E+00
+11.90000E+03,-92.76367E+00
+11.92000E+03,-94.13330E+00
+11.94000E+03,-93.12012E+00
+11.96000E+03,-90.92285E+00
+11.98000E+03,-89.16992E+00
+12.00000E+03,-88.95264E+00
+12.02000E+03,-88.83545E+00
+12.04000E+03,-91.35498E+00
+12.06000E+03,-94.56299E+00
+12.08000E+03,-95.79102E+00
+12.10000E+03,-93.99170E+00
+12.12000E+03,-91.99951E+00
+12.14000E+03,-92.38770E+00
+12.16000E+03,-92.97119E+00
+12.18000E+03,-96.04736E+00
+12.20000E+03,-101.41357E+00
+12.22000E+03,-105.78613E+00
+12.24000E+03,-100.41504E+00
+12.26000E+03,-94.36279E+00
+12.28000E+03,-91.60400E+00
+12.30000E+03,-90.67627E+00
+12.32000E+03,-90.29541E+00
+12.34000E+03,-91.44531E+00
+12.36000E+03,-92.69531E+00
+12.38000E+03,-92.11426E+00
+12.40000E+03,-91.00830E+00
+12.42000E+03,-89.47266E+00
+12.44000E+03,-87.17773E+00
+12.46000E+03,-84.87061E+00
+12.48000E+03,-87.43652E+00
+12.50000E+03,-90.69336E+00
+12.52000E+03,-91.66748E+00
+12.54000E+03,-90.25391E+00
+12.56000E+03,-88.47168E+00
+12.58000E+03,-83.89160E+00
+12.60000E+03,-79.12598E+00
+12.62000E+03,-75.78857E+00
+12.64000E+03,-73.38867E+00
+12.66000E+03,-71.33789E+00
+12.68000E+03,-70.40527E+00
+12.70000E+03,-69.54590E+00
+12.72000E+03,-69.27246E+00
+12.74000E+03,-69.18457E+00
+12.76000E+03,-69.36279E+00
+12.78000E+03,-70.10742E+00
+12.80000E+03,-70.88867E+00
+12.82000E+03,-72.84180E+00
+12.84000E+03,-75.01953E+00
+12.86000E+03,-79.55078E+00
+12.88000E+03,-86.94824E+00
+12.90000E+03,-94.34326E+00
+12.92000E+03,-96.59912E+00
+12.94000E+03,-98.54980E+00
+12.96000E+03,-98.63525E+00
+12.98000E+03,-97.35107E+00
+13.00000E+03,-95.83740E+00
+13.02000E+03,-93.43506E+00
+13.04000E+03,-91.01074E+00
+13.06000E+03,-90.96924E+00
+13.08000E+03,-91.96533E+00
+13.10000E+03,-93.64258E+00
+13.12000E+03,-96.75293E+00
+13.14000E+03,-99.91943E+00
+13.16000E+03,-99.45801E+00
+13.18000E+03,-98.20557E+00
+13.20000E+03,-96.00098E+00
+13.22000E+03,-92.60010E+00
+13.24000E+03,-89.08691E+00
+13.26000E+03,-90.22217E+00
+13.28000E+03,-91.66748E+00
+13.30000E+03,-91.94092E+00
+13.32000E+03,-91.25732E+00
+13.34000E+03,-90.80811E+00
+13.36000E+03,-92.39258E+00
+13.38000E+03,-94.11133E+00
+13.40000E+03,-95.46387E+00
+13.42000E+03,-96.64551E+00
+13.44000E+03,-96.75537E+00
+13.46000E+03,-93.86475E+00
+13.48000E+03,-90.77881E+00
+13.50000E+03,-91.17188E+00
+13.52000E+03,-92.49268E+00
+13.54000E+03,-92.39502E+00
+13.56000E+03,-89.89258E+00
+13.58000E+03,-87.27295E+00
+13.60000E+03,-86.01074E+00
+13.62000E+03,-84.87549E+00
+13.64000E+03,-83.33984E+00
+13.66000E+03,-81.41113E+00
+13.68000E+03,-79.67773E+00
+13.70000E+03,-80.04639E+00
+13.72000E+03,-80.51758E+00
+13.74000E+03,-80.32715E+00
+13.76000E+03,-79.68994E+00
+13.78000E+03,-79.75830E+00
+13.80000E+03,-82.21924E+00
+13.82000E+03,-84.79980E+00
+13.84000E+03,-87.59766E+00
+13.86000E+03,-90.44678E+00
+13.88000E+03,-91.79688E+00
+13.90000E+03,-90.41016E+00
+13.92000E+03,-88.84766E+00
+13.94000E+03,-87.57813E+00
+13.96000E+03,-86.36475E+00
+13.98000E+03,-86.69189E+00
+14.00000E+03,-88.65967E+00
+14.02000E+03,-90.62012E+00
+14.04000E+03,-90.08301E+00
+14.06000E+03,-89.34326E+00
+14.08000E+03,-91.93359E+00
+14.10000E+03,-96.72363E+00
+14.12000E+03,-99.88770E+00
+14.14000E+03,-95.64697E+00
+14.16000E+03,-90.92041E+00
+14.18000E+03,-88.94043E+00
+14.20000E+03,-87.98584E+00
+14.22000E+03,-87.52686E+00
+14.24000E+03,-88.01270E+00
+14.26000E+03,-88.55957E+00
+14.28000E+03,-98.33496E+00
+14.30000E+03,-109.75098E+00
+14.32000E+03,-113.21533E+00
+14.34000E+03,-106.77002E+00
+14.36000E+03,-99.84619E+00
+14.38000E+03,-99.12109E+00
+14.40000E+03,-98.77197E+00
+14.42000E+03,-97.28516E+00
+14.44000E+03,-94.88037E+00
+14.46000E+03,-92.85889E+00
+14.48000E+03,-92.91748E+00
+14.50000E+03,-93.14941E+00
+14.52000E+03,-90.74707E+00
+14.54000E+03,-87.18018E+00
+14.56000E+03,-83.47412E+00
+14.58000E+03,-79.58008E+00
+14.60000E+03,-75.63721E+00
+14.62000E+03,-73.63281E+00
+14.64000E+03,-72.12402E+00
+14.66000E+03,-71.07910E+00
+14.68000E+03,-70.72266E+00
+14.70000E+03,-70.41016E+00
+14.72000E+03,-71.12305E+00
+14.74000E+03,-71.90430E+00
+14.76000E+03,-73.63770E+00
+14.78000E+03,-76.16699E+00
+14.80000E+03,-79.03809E+00
+14.82000E+03,-83.64990E+00
+14.84000E+03,-88.37646E+00
+14.86000E+03,-91.27197E+00
+14.88000E+03,-93.27637E+00
+14.90000E+03,-95.11963E+00
+14.92000E+03,-96.77246E+00
+14.94000E+03,-98.41309E+00
+14.96000E+03,-99.02832E+00
+14.98000E+03,-99.31885E+00
+15.00000E+03,-98.09082E+00
+15.02000E+03,-94.41895E+00
+15.04000E+03,-90.59082E+00
+15.06000E+03,-90.68115E+00
+15.08000E+03,-91.21582E+00
+15.10000E+03,-91.65283E+00
+15.12000E+03,-91.97266E+00
+15.14000E+03,-92.35840E+00
+15.16000E+03,-93.81104E+00
+15.18000E+03,-95.37109E+00
+15.20000E+03,-95.02930E+00
+15.22000E+03,-93.53516E+00
+15.24000E+03,-92.11914E+00
+15.26000E+03,-91.11572E+00
+15.28000E+03,-90.10254E+00
+15.30000E+03,-90.77148E+00
+15.32000E+03,-91.95557E+00
+15.34000E+03,-93.31299E+00
+15.36000E+03,-94.86328E+00
+15.38000E+03,-96.42578E+00
+15.40000E+03,-95.27832E+00
+15.42000E+03,-93.69385E+00
+15.44000E+03,-92.01904E+00
+15.46000E+03,-90.19287E+00
+15.48000E+03,-88.35693E+00
+15.50000E+03,-86.15479E+00
+15.52000E+03,-83.96484E+00
+15.54000E+03,-82.54639E+00
+15.56000E+03,-81.61865E+00
+15.58000E+03,-80.53711E+00
+15.60000E+03,-78.78418E+00
+15.62000E+03,-76.98730E+00
+15.64000E+03,-75.88623E+00
+15.66000E+03,-75.01465E+00
+15.68000E+03,-74.63135E+00
+15.70000E+03,-75.23193E+00
+15.72000E+03,-75.89600E+00
+15.74000E+03,-78.13477E+00
+15.76000E+03,-80.66162E+00
+15.78000E+03,-84.44580E+00
+15.80000E+03,-89.81445E+00
+15.82000E+03,-95.24658E+00
+15.84000E+03,-98.29590E+00
+15.86000E+03,-101.14990E+00
+15.88000E+03,-100.77881E+00
+15.90000E+03,-97.88574E+00
+15.92000E+03,-95.09521E+00
+15.94000E+03,-93.82324E+00
+15.96000E+03,-92.65137E+00
+15.98000E+03,-92.10205E+00
+16.00000E+03,-91.81396E+00
+16.02000E+03,-92.38281E+00
+16.04000E+03,-95.09521E+00
+16.06000E+03,-97.94678E+00
+16.08000E+03,-97.17285E+00
+16.10000E+03,-95.49805E+00
+16.12000E+03,-94.54834E+00
+16.14000E+03,-94.74854E+00
+16.16000E+03,-94.98535E+00
+16.18000E+03,-93.71826E+00
+16.20000E+03,-92.27783E+00
+16.22000E+03,-92.07764E+00
+16.24000E+03,-92.94922E+00
+16.26000E+03,-93.70361E+00
+16.28000E+03,-93.16406E+00
+16.30000E+03,-92.53906E+00
